pokedex_id,move_name,level
0431,Growl,8
0431,Hypnosis,13
0431,Aerial Ace,17
0431,Fury Swipes,20
0431,Charm,25
0431,Taunt,29
0431,Retaliate,32
0431,Slash,37
0431,Sucker Punch,41
0431,Attract,44
0431,Hone Claws,48
0431,Play Rough,50
0432,Fake Out,1
0432,Growl,1
0432,Play Rough,1
0432,Scratch,1
0432,Sucker Punch,1
0432,Swagger,1
0432,Scratch,5
0432,Growl,8
0432,Hypnosis,13
0432,Aerial Ace,17
0432,Fury Swipes,20
0432,Charm,25
0432,Taunt,29
0432,Retaliate,32
0432,Slash,37
0432,Body Slam,45
0432,Attract,52
0432,Hone Claws,60
0433,Wrap,1
0433,Growl,4
0433,Astonish,7
0433,Confusion,10
0433,Yawn,13
0433,Last Resort,16
0433,Entrainment,19
0433,Uproar,32
0434,Poison Gas,1
0434,Scratch,1
0434,Feint,3
0434,Smokescreen,6
0434,Acid Spray,9
0434,Fury Swipes,12
0434,Focus Energy,15
0434,Bite,18
0434,Venoshock,21
0434,Screech,24
0434,Toxic,27
0434,Sucker Punch,30
0434,Memento,33
0434,Night Slash,36
0434,Belch,39
0434,Explosion,42
0435,Feint,1
0435,Poison Gas,1
0435,Scratch,1
0435,Smokescreen,1
0435,Fury Swipes,12
0435,Focus Energy,15
0435,Bite,18
0435,Venoshock,21
0435,Screech,24
0435,Toxic,27
0435,Sucker Punch,30
0435,Memento,33
0435,Night Slash,38
0435,Belch,43
0435,Explosion,48
0436,Confusion,1
0436,Tackle,1
0436,Confuse Ray,4
0436,Payback,8
0436,Imprison,12
0436,Gyro Ball,16
0436,Hypnosis,20
0436,Safeguard,24
0436,Extrasensory,28
0436,Heavy Slam,32
0436,Iron Defense,36
0436,Metal Sound,40
0436,Future Sight,44
0437,Confuse Ray,1
0437,Confusion,1
0437,Payback,1
0437,Sunny Day,1
0437,Tackle,1
0437,Weather Ball,1
0437,Imprison,12
0437,Gyro Ball,16
0437,Hypnosis,20
0437,Safeguard,24
0437,Extrasensory,28
0437,Heavy Slam,32
0437,Iron Defense,38
0437,Metal Sound,44
0437,Future Sight,50
0437,Rain Dance,56
0438,Copycat,1
0438,Fake Tears,1
0438,Flail,4
0438,Rock Throw,8
0438,Block,12
0438,Mimic,16
0438,Rock Tomb,20
0438,Tearful Look,24
0438,Sucker Punch,28
0438,Rock Slide,32
0438,Low Kick,36
0438,Counter,40
0438,Double-Edge,44
0439,Copycat,1
0439,Pound,1
0439,Baton Pass,4
0439,Encore,8
0439,Confusion,12
0439,Role Play,16
0439,Protect,20
0439,Recycle,24
0439,Psybeam,28
0439,Mimic,32
0439,Light Screen,36
0439,Reflect,36
0439,Safeguard,36
0439,Sucker Punch,40
0439,Dazzling Gleam,44
0439,Psychic,48
0439,Teeter Dance,52
0440,Copycat,1
0440,Pound,1
0440,Defense Curl,4
0440,Sweet Kiss,8
0440,Disarming Voice,12
0440,Covet,16
0440,Charm,20
0441,Chatter,1
0441,Confide,1
0441,Hyper Voice,1
0441,Taunt,1
0441,Peck,5
0441,Growl,9
0441,Sing,13
0441,Fury Attack,17
0441,Chatter,21
0441,Taunt,25
0441,Round,29
0441,Mimic,33
0441,Echoed Voice,37
0441,Roost,41
0441,Uproar,45
0441,Parting Shot,49
0441,Feather Dance,50
0441,Hyper Voice,57
0442,Confuse Ray,1
0442,Night Shade,1
0442,Shadow Sneak,5
0442,Spite,10
0442,Payback,15
0442,Nasty Plot,20
0442,Hex,25
0442,Memento,30
0442,Sucker Punch,35
0442,Curse,40
0442,Shadow Ball,45
0442,Dark Pulse,50
0442,Hypnosis,55
0442,Dream Eater,60
0443,Sand Tomb,1
0443,Tackle,1
0443,Sand Attack,6
0443,Dragon Breath,12
0443,Bulldoze,18
0443,Bite,25
0443,Slash,30
0443,Dragon Claw,36
0443,Dig,42
0443,Sandstorm,48
0443,Take Down,54
0443,Dragon Rush,60
0444,Dragon Breath,1
0444,Sand Attack,1
0444,Sand Tomb,1
0444,Tackle,1
0444,Bulldoze,18
0444,Bite,27
0444,Slash,34
0444,Dragon Claw,42
0444,Dig,50
0444,Sandstorm,58
0444,Take Down,66
0444,Dragon Rush,74
0445,Dragon Breath,1
0445,Sand Attack,1
0445,Sand Tomb,1
0445,Tackle,1
0445,Bulldoze,18
0445,Bite,27
0445,Slash,34
0445,Dragon Claw,42
0445,Dig,52
0445,Sandstorm,62
0445,Take Down,72
0445,Dragon Rush,82
0445,Dragon Breath,1
0445,Sand Attack,1
0445,Sand Tomb,1
0445,Tackle,1
0445,Bulldoze,18
0445,Bite,27
0445,Slash,34
0445,Dragon Claw,42
0445,Dig,52
0445,Sandstorm,62
0445,Take Down,72
0445,Dragon Rush,82
0446,Lick,1
0446,Tackle,1
0446,Defense Curl,4
0446,Recycle,8
0446,Covet,12
0446,Bite,16
0446,Stockpile,20
0446,Swallow,20
0446,Screech,24
0446,Body Slam,28
0446,Fling,32
0446,Amnesia,36
0446,Metronome,40
0446,Flail,44
0446,Belly Drum,48
0446,Last Resort,52
0447,Endure,1
0447,Quick Attack,1
0447,Feint,4
0447,Metal Claw,8
0447,Counter,12
0447,Work Up,16
0447,Rock Smash,20
0447,Vacuum Wave,24
0447,Screech,28
0447,Quick Guard,32
0447,Force Palm,36
0447,Swords Dance,40
0447,Helping Hand,44
0447,Copycat,48
0447,Final Gambit,52
0447,Reversal,56
0448,Copycat,1
0448,Detect,1
0448,Feint,1
0448,Final Gambit,1
0448,Helping Hand,1
0448,Life Dew,1
0448,Metal Claw,1
0448,Quick Attack,1
0448,Reversal,1
0448,Rock Smash,1
0448,Screech,1
0448,Vacuum Wave,1
0448,Counter,12
0448,Work Up,16
0448,Force Palm,20
0448,Calm Mind,24
0448,Metal Sound,28
0448,Quick Guard,32
0448,Bone Rush,36
0448,Swords Dance,40
0448,Heal Pulse,44
0448,Meteor Mash,48
0448,Dragon Pulse,52
0448,Extreme Speed,56
0448,Close Combat,60
0448,Copycat,1
0448,Detect,1
0448,Feint,1
0448,Final Gambit,1
0448,Helping Hand,1
0448,Life Dew,1
0448,Metal Claw,1
0448,Quick Attack,1
0448,Reversal,1
0448,Rock Smash,1
0448,Screech,1
0448,Vacuum Wave,1
0448,Counter,12
0448,Work Up,16
0448,Force Palm,20
0448,Calm Mind,24
0448,Metal Sound,28
0448,Quick Guard,32
0448,Bone Rush,36
0448,Swords Dance,40
0448,Heal Pulse,44
0448,Meteor Mash,48
0448,Dragon Pulse,52
0448,Extreme Speed,56
0448,Close Combat,60
0449,Sand Attack,1
0449,Tackle,1
0449,Bite,4
0449,Yawn,8
0449,Sand Tomb,12
0449,Dig,16
0449,Crunch,20
0449,Sandstorm,24
0449,Take Down,28
0449,Roar,32
0449,Rest,36
0449,Earthquake,40
0449,Double-Edge,44
0449,Fissure,48
0449,Slack Off,52
0450,Bite,1
0450,Fire Fang,1
0450,Ice Fang,1
0450,Sand Attack,1
0450,Tackle,1
0450,Thunder Fang,1
0450,Yawn,1
0450,Sand Tomb,12
0450,Dig,16
0450,Crunch,20
0450,Sandstorm,24
0450,Take Down,28
0450,Roar,32
0450,Rest,38
0450,Earthquake,44
0450,Double-Edge,50
0450,Fissure,56
0450,Slack Off,62
0451,Leer,1
0451,Poison Sting,1
0451,Hone Claws,3
0451,Fell Stinger,6
0451,Poison Fang,9
0451,Bite,12
0451,Toxic Spikes,15
0451,Bug Bite,18
0451,Venoshock,21
0451,Knock Off,24
0451,Scary Face,27
0451,Pin Missile,30
0451,Toxic,33
0451,Night Slash,36
0451,Cross Poison,39
0451,X-Scissor,42
0451,Acupressure,45
0451,Crunch,48
0452,Fell Stinger,1
0452,Fire Fang,1
0452,Hone Claws,1
0452,Ice Fang,1
0452,Leer,1
0452,Poison Sting,1
0452,Thunder Fang,1
0452,Poison Fang,9
0452,Bite,12
0452,Toxic Spikes,15
0452,Bug Bite,18
0452,Venoshock,21
0452,Knock Off,24
0452,Scary Face,27
0452,Pin Missile,30
0452,Toxic,33
0452,Night Slash,36
0452,Cross Poison,39
0452,X-Scissor,44
0452,Acupressure,49
0452,Crunch,54
0453,Mud-Slap,1
0453,Poison Sting,1
0453,Astonish,4
0453,Taunt,8
0453,Flatter,12
0453,Low Kick,16
0453,Venoshock,20
0453,Sucker Punch,24
0453,Swagger,28
0453,Poison Jab,32
0453,Toxic,36
0453,Nasty Plot,40
0453,Sludge Bomb,44
0453,Belch,48
0454,Astonish,1
0454,Mud-Slap,1
0454,Poison Sting,1
0454,Taunt,1
0454,Flatter,12
0454,Low Kick,16
0454,Venoshock,20
0454,Sucker Punch,24
0454,Swagger,28
0454,Poison Jab,32
0454,Toxic,36
0454,Nasty Plot,42
0454,Sludge Bomb,48
0454,Belch,54
0455,Bind,1
0455,Growth,1
0455,Bite,7
0455,Vine Whip,11
0455,Sweet Scent,17
0455,Ingrain,21
0455,Grass Knot,27
0455,Leaf Tornado,31
0455,Spit Up,37
0455,Stockpile,37
0455,Swallow,37
0455,Crunch,41
0455,Seed Bomb,47
0455,Power Whip,50
0456,Pound,1
0456,Water Gun,6
0456,Rain Dance,13
0456,Gust,17
0456,Water Pulse,22
0456,Attract,26
0456,Safeguard,29
0456,Aqua Ring,33
0456,Whirlpool,38
0456,U-turn,42
0456,Bounce,45
0456,Tailwind,49
0456,Soak,54
0457,Gust,1
0457,Pound,1
0457,Soak,1
0457,Water Gun,1
0457,Rain Dance,13
0457,Water Pulse,22
0457,Attract,26
0457,Safeguard,29
0457,Aqua Ring,35
0457,Whirlpool,42
0457,U-turn,48
0457,Bounce,53
0457,Tailwind,59
0458,Tackle,1
0458,Water Gun,1
0458,Supersonic,4
0458,Wing Attack,8
0458,Water Pulse,12
0458,Wide Guard,16
0458,Agility,20
0458,Bubble Beam,24
0458,Headbutt,28
0458,Air Slash,32
0458,Aqua Ring,36
0458,Bounce,40
0458,Take Down,44
0458,Hydro Pump,48
0459,Leer,1
0459,Powder Snow,1
0459,Leafage,5
0459,Mist,10
0459,Ice Shard,15
0459,Razor Leaf,20
0459,Icy Wind,25
0459,Swagger,30
0459,Ingrain,35
0459,Wood Hammer,41
0459,Blizzard,45
0459,Sheer Cold,50
0460,Aurora Veil,1
0460,Leafage,1
0460,Leer,1
0460,Mist,1
0460,Powder Snow,1
0460,Ice Shard,15
0460,Razor Leaf,20
0460,Icy Wind,25
0460,Swagger,30
0460,Ingrain,35
0460,Wood Hammer,43
0460,Blizzard,49
0460,Sheer Cold,56
0460,Aurora Veil,1
0460,Leafage,1
0460,Leer,1
0460,Mist,1
0460,Powder Snow,1
0460,Ice Shard,15
0460,Razor Leaf,20
0460,Icy Wind,25
0460,Swagger,30
0460,Ingrain,35
0460,Wood Hammer,43
0460,Blizzard,49
0460,Sheer Cold,56
0461,Agility,1
0461,Assurance,1
0461,Beat Up,1
0461,Ice Shard,1
0461,Leer,1
0461,Quick Attack,1
0461,Scratch,1
0461,Slash,1
0461,Taunt,1
0461,Metal Claw,18
0461,Icy Wind,24
0461,Fury Swipes,30
0461,Hone Claws,36
0461,Fling,42
0461,Nasty Plot,48
0461,Screech,54
0461,Night Slash,60
0461,Dark Pulse,66
0462,Electric Terrain,1
0462,Magnetic Flux,1
0462,Mirror Coat,1
0462,Supersonic,1
0462,Tackle,1
0462,Thunder Shock,1
0462,Thunder Wave,1
0462,Tri Attack,1
0462,Electro Ball,12
0462,Gyro Ball,16
0462,Spark,20
0462,Screech,24
0462,Magnet Rise,28
0462,Flash Cannon,34
0462,Discharge,40
0462,Metal Sound,46
0462,Light Screen,52
0462,Lock-On,58
0462,Zap Cannon,64
0463,Defense Curl,1
0463,Lick,1
0463,Rollout,1
0463,Supersonic,1
0463,Wrap,18
0463,Disable,24
0463,Stomp,30
0463,Knock Off,36
0463,Screech,42
0463,Slam,48
0463,Power Whip,54
0463,Belly Drum,60
0464,Bulldoze,1
0464,Hammer Arm,1
0464,Smack Down,1
0464,Tackle,1
0464,Tail Whip,1
0464,Horn Attack,15
0464,Scary Face,20
0464,Stomp,25
0464,Rock Blast,30
0464,Drill Run,35
0464,Take Down,40
0464,Earthquake,47
0464,Stone Edge,54
0464,Megahorn,61
0464,Horn Drill,68
0464,Rock Wrecker,75
0465,Absorb,1
0465,Bind,1
0465,Block,1
0465,Growth,1
0465,Stun Spore,1
0465,Mega Drain,12
0465,Vine Whip,16
0465,Poison Powder,20
0465,Ancient Power,24
0465,Knock Off,28
0465,Giga Drain,32
0465,Sleep Powder,36
0465,Slam,40
0465,Tickle,44
0465,Power Whip,48
0465,Ingrain,52
0465,Grassy Terrain,56
0466,Charge,1
0466,Leer,1
0466,Quick Attack,1
0466,Thunder Shock,1
0466,Swift,12
0466,Shock Wave,16
0466,Thunder Wave,20
0466,Screech,24
0466,Thunder Punch,28
0466,Discharge,34
0466,Low Kick,40
0466,Thunderbolt,46
0466,Light Screen,52
0466,Thunder,58
0466,Giga Impact,64
0467,Ember,1
0467,Leer,1
0467,Smog,1
0467,Smokescreen,1
0467,Clear Smog,12
0467,Flame Wheel,16
0467,Confuse Ray,20
0467,Scary Face,24
0467,Fire Punch,28
0467,Lava Plume,34
0467,Low Kick,40
0467,Flamethrower,46
0467,Sunny Day,52
0467,Fire Blast,58
0467,Hyper Beam,64
0468,After You,1
0468,Air Slash,1
0468,Ancient Power,1
0468,Aura Sphere,1
0468,Baton Pass,1
0468,Charm,1
0468,Double-Edge,1
0468,Extreme Speed,1
0468,Fairy Wind,1
0468,Follow Me,1
0468,Growl,1
0468,Last Resort,1
0468,Life Dew,1
0468,Metronome,1
0468,Pound,1
0468,Safeguard,1
0468,Sky Attack,1
0468,Sweet Kiss,1
0468,Tri Attack,1
0468,Wish,1
0468,Yawn,1
0469,Air Slash,1
0469,Bug Buzz,1
0469,Double Team,1
0469,Night Slash,1
0469,Tackle,1
0469,Quick Attack,14
0469,Detect,17
0469,Supersonic,22
0469,Uproar,27
0469,Bug Bite,30
0469,Ancient Power,33
0469,Feint,38
0469,Slash,43
0469,Screech,46
0469,U-turn,49
0470,Baton Pass,1
0470,Bite,1
0470,Charm,1
0470,Copycat,1
0470,Covet,1
0470,Double-Edge,1
0470,Growl,1
0470,Helping Hand,1
0470,Swift,1
0470,Tackle,1
0470,Tail Whip,1
0470,Take Down,1
0470,Sand Attack,5
0470,Quick Attack,10
0470,Baby-Doll Eyes,15
0470,Leech Seed,20
0470,Magical Leaf,25
0470,Synthesis,30
0470,Sunny Day,35
0470,Giga Drain,40
0470,Swords Dance,45
0470,Leaf Blade,50
0470,Last Resort,55
0471,Baton Pass,1
0471,Charm,1
0471,Copycat,1
0471,Covet,1
0471,Double-Edge,1
0471,Growl,1
0471,Helping Hand,1
0471,Swift,1
0471,Tackle,1
0471,Tail Whip,1
0471,Take Down,1
0471,Sand Attack,5
0471,Quick Attack,10
0471,Baby-Doll Eyes,15
0471,Ice Shard,20
0471,Bite,25
0471,Ice Fang,30
0471,Snowscape,35
0471,Freeze-Dry,40
0471,Mirror Coat,45
0471,Blizzard,50
0471,Last Resort,55
0472,Fire Fang,1
0472,Harden,1
0472,Ice Fang,1
0472,Poison Jab,1
0472,Sand Attack,1
0472,Thunder Fang,1
0472,Quick Attack,13
0472,Fury Cutter,16
0472,Knock Off,19
0472,Acrobatics,22
0472,Night Slash,27
0472,U-turn,30
0472,Screech,35
0472,X-Scissor,40
0472,Crabhammer,45
0472,Swords Dance,50
0473,Ancient Power,1
0473,Flail,1
0473,Ice Fang,1
0473,Mud-Slap,1
0473,Powder Snow,1
0473,Tackle,1
0473,Ice Shard,15
0473,Mist,20
0473,Endure,25
0473,Icy Wind,30
0473,Amnesia,37
0473,Take Down,44
0473,Earthquake,51
0473,Blizzard,58
0473,Thrash,65
0474,Conversion,1
0474,Defense Curl,1
0474,Magnet Rise,1
0474,Nasty Plot,1
0474,Recycle,1
0474,Tackle,1
0474,Trick Room,1
0474,Thunder Shock,15
0474,Psybeam,20
0474,Conversion 2,25
0474,Agility,30
0474,Recover,35
0474,Discharge,40
0474,Tri Attack,45
0474,Double-Edge,50
0474,Lock-On,55
0474,Zap Cannon,60
0474,Hyper Beam,65
0475,Aqua Cutter,1
0475,Calm Mind,1
0475,Charm,1
0475,Confusion,1
0475,Disarming Voice,1
0475,Double Team,1
0475,Draining Kiss,1
0475,Dream Eater,1
0475,Fury Cutter,1
0475,Future Sight,1
0475,Growl,1
0475,Hypnosis,1
0475,Imprison,1
0475,Leaf Blade,1
0475,Leer,1
0475,Life Dew,1
0475,Night Slash,1
0475,Psybeam,1
0475,Psychic,1
0475,Sacred Sword,1
0475,Helping Hand,9
0475,Feint,12
0475,Teleport,15
0475,Aerial Ace,18
0475,False Swipe,23
0475,Protect,28
0475,Swords Dance,35
0475,Psycho Cut,42
0475,Heal Pulse,49
0475,Quick Guard,56
0475,Wide Guard,56
0475,Close Combat,63
0475,Aqua Cutter,1
0475,Calm Mind,1
0475,Charm,1
0475,Confusion,1
0475,Disarming Voice,1
0475,Double Team,1
0475,Draining Kiss,1
0475,Dream Eater,1
0475,Fury Cutter,1
0475,Future Sight,1
0475,Growl,1
0475,Hypnosis,1
0475,Imprison,1
0475,Leaf Blade,1
0475,Leer,1
0475,Life Dew,1
0475,Night Slash,1
0475,Psybeam,1
0475,Psychic,1
0475,Sacred Sword,1
0475,Helping Hand,9
0475,Feint,12
0475,Teleport,15
0475,Aerial Ace,18
0475,False Swipe,23
0475,Protect,28
0475,Swords Dance,35
0475,Psycho Cut,42
0475,Heal Pulse,49
0475,Quick Guard,56
0475,Wide Guard,56
0475,Close Combat,63
0476,Block,1
0476,Gravity,1
0476,Iron Defense,1
0476,Magnet Rise,1
0476,Magnetic Flux,1
0476,Tackle,1
0476,Wide Guard,1
0476,Thunder Wave,13
0476,Rest,16
0476,Spark,19
0476,Rock Slide,22
0476,Power Gem,25
0476,Rock Blast,28
0476,Discharge,31
0476,Sandstorm,34
0476,Earth Power,37
0476,Stone Edge,40
0476,Lock-On,43
0476,Zap Cannon,43
0477,Astonish,1
0477,Bind,1
0477,Disable,1
0477,Fire Punch,1
0477,Gravity,1
0477,Ice Punch,1
0477,Leer,1
0477,Shadow Punch,1
0477,Shadow Sneak,1
0477,Thunder Punch,1
0477,Confuse Ray,12
0477,Night Shade,16
0477,Payback,20
0477,Will-O-Wisp,24
0477,Mean Look,28
0477,Hex,32
0477,Curse,36
0477,Shadow Ball,42
0477,Future Sight,48
0477,Destiny Bond,54
0478,Astonish,1
0478,Bite,1
0478,Crunch,1
0478,Destiny Bond,1
0478,Double Team,1
0478,Headbutt,1
0478,Ice Fang,1
0478,Leer,1
0478,Powder Snow,1
0478,Protect,1
0478,Ice Shard,15
0478,Draining Kiss,20
0478,Icy Wind,25
0478,Frost Breath,30
0478,Confuse Ray,35
0478,Snowscape,40
0478,Will-O-Wisp,47
0478,Aurora Veil,54
0478,Shadow Ball,61
0478,Blizzard,68
0479,Astonish,1
0479,Double Team,1
0479,Thunder Shock,5
0479,Confuse Ray,10
0479,Charge,15
0479,Electro Ball,20
0479,Thunder Wave,25
0479,Shock Wave,30
0479,Hex,35
0479,Substitute,40
0479,Trick,45
0479,Discharge,50
0479,Uproar,55
0479,Astonish,1
0479,Double Team,1
0479,Thunder Shock,5
0479,Confuse Ray,10
0479,Charge,15
0479,Electro Ball,20
0479,Thunder Wave,25
0479,Shock Wave,30
0479,Hex,35
0479,Substitute,40
0479,Trick,45
0479,Discharge,50
0479,Uproar,55
0479,Astonish,1
0479,Double Team,1
0479,Thunder Shock,5
0479,Confuse Ray,10
0479,Charge,15
0479,Electro Ball,20
0479,Thunder Wave,25
0479,Shock Wave,30
0479,Hex,35
0479,Substitute,40
0479,Trick,45
0479,Discharge,50
0479,Uproar,55
0479,Astonish,1
0479,Double Team,1
0479,Thunder Shock,5
0479,Confuse Ray,10
0479,Charge,15
0479,Electro Ball,20
0479,Thunder Wave,25
0479,Shock Wave,30
0479,Hex,35
0479,Substitute,40
0479,Trick,45
0479,Discharge,50
0479,Uproar,55
0479,Astonish,1
0479,Double Team,1
0479,Thunder Shock,5
0479,Confuse Ray,10
0479,Charge,15
0479,Electro Ball,20
0479,Thunder Wave,25
0479,Shock Wave,30
0479,Hex,35
0479,Substitute,40
0479,Trick,45
0479,Discharge,50
0479,Uproar,55
0479,Astonish,1
0479,Double Team,1
0479,Thunder Shock,5
0479,Confuse Ray,10
0479,Charge,15
0479,Electro Ball,20
0479,Thunder Wave,25
0479,Shock Wave,30
0479,Hex,35
0479,Substitute,40
0479,Trick,45
0479,Discharge,50
0479,Uproar,55
0480,Confusion,1
0480,Rest,1
0480,Swift,7
0480,Endure,14
0480,Psybeam,21
0480,Imprison,28
0480,Extrasensory,35
0480,Amnesia,42
0480,Psychic,49
0480,Yawn,56
0480,Future Sight,63
0480,Flail,70
0480,Memento,77
0480,Mystical Power,84
0481,Confusion,1
0481,Rest,1
0481,Swift,7
0481,Protect,14
0481,Psybeam,21
0481,Imprison,28
0481,Extrasensory,35
0481,Charm,42
0481,Psychic,49
0481,Flatter,56
0481,Future Sight,63
0481,Copycat,70
0481,Healing Wish,77
0481,Mystical Power,84
0482,Confusion,1
0482,Rest,1
0482,Swift,7
0482,Detect,14
0482,Psybeam,21
0482,Imprison,28
0482,Extrasensory,35
0482,Nasty Plot,42
0482,Psychic,49
0482,Uproar,56
0482,Future Sight,63
0482,Last Resort,70
0482,Explosion,77
0482,Mystical Power,84
0483,Metal Claw,1
0483,Scary Face,1
0483,Dragon Breath,8
0483,Ancient Power,16
0483,Slash,24
0483,Flash Cannon,32
0483,Dragon Claw,40
0483,Aura Sphere,48
0483,Power Gem,56
0483,Metal Burst,64
0483,Earth Power,72
0483,Iron Tail,80
0483,Roar of Time,88
0483,Metal Claw,1
0483,Scary Face,1
0483,Dragon Breath,8
0483,Ancient Power,16
0483,Slash,24
0483,Flash Cannon,32
0483,Dragon Claw,40
0483,Aura Sphere,48
0483,Power Gem,56
0483,Metal Burst,64
0483,Earth Power,72
0483,Iron Tail,80
0483,Roar of Time,88
0484,Scary Face,1
0484,Water Pulse,1
0484,Dragon Breath,8
0484,Ancient Power,16
0484,Slash,24
0484,Aqua Ring,32
0484,Aura Sphere,48
0484,Power Gem,56
0484,Aqua Tail,64
0484,Earth Power,72
0484,Spacial Rend,80
0484,Hydro Pump,88
0484,Scary Face,1
0484,Water Pulse,1
0484,Dragon Breath,8
0484,Ancient Power,16
0484,Slash,24
0484,Aqua Ring,32
0484,Aura Sphere,48
0484,Power Gem,56
0484,Aqua Tail,64
0484,Earth Power,72
0484,Spacial Rend,80
0484,Hydro Pump,88
0485,Fire Spin,1
0485,Leer,1
0485,Metal Claw,6
0485,Ancient Power,12
0485,Fire Fang,18
0485,Scary Face,24
0485,Iron Head,30
0485,Crunch,36
0485,Lava Plume,42
0485,Metal Sound,48
0485,Earth Power,54
0485,Heat Wave,60
0485,Stone Edge,66
0485,Magma Storm,72
0486,Confuse Ray,1
0486,Pound,1
0486,Payback,6
0486,Facade,12
0486,Stomp,18
0486,Protect,24
0486,Knock Off,30
0486,Mega Punch,36
0486,Body Press,42
0486,Wide Guard,48
0486,Zen Headbutt,54
0486,Heavy Slam,60
0486,Hammer Arm,66
0486,Giga Impact,72
0486,Crush Grip,78
0487,Defog,1
0487,Shadow Sneak,1
0487,Dragon Breath,7
0487,Ancient Power,14
0487,Hex,21
0487,Slash,28
0487,Scary Face,35
0487,Shadow Claw,42
0487,Pain Split,49
0487,Aura Sphere,56
0487,Dragon Claw,63
0487,Earth Power,70
0487,Shadow Force,77
0487,Destiny Bond,84
0487,Defog,1
0487,Shadow Sneak,1
0487,Dragon Breath,7
0487,Ancient Power,14
0487,Hex,21
0487,Slash,28
0487,Scary Face,35
0487,Shadow Claw,42
0487,Pain Split,49
0487,Aura Sphere,56
0487,Dragon Claw,63
0487,Earth Power,70
0487,Shadow Force,77
0487,Destiny Bond,84
0488,Confusion,1
0488,Double Team,1
0488,Mist,6
0488,Aurora Beam,12
0488,Psybeam,18
0488,Ally Switch,24
0488,Slash,30
0488,Psycho Cut,36
0488,Moonlight,42
0488,Safeguard,48
0488,Psychic,54
0488,Moonblast,60
0488,Future Sight,66
0488,Lunar Blessing,72
0488,Lunar Dance,72
0489,Water Gun,1
0489,Charm,9
0489,Supersonic,16
0489,Bubble Beam,24
0489,Acid Armor,31
0489,Whirlpool,39
0489,Water Pulse,46
0489,Aqua Ring,54
0489,Dive,61
0489,Rain Dance,69
0489,Take Heart,75
0490,Heart Swap,1
0490,Tail Glow,1
0490,Water Gun,1
0490,Charm,9
0490,Supersonic,16
0490,Bubble Beam,24
0490,Acid Armor,31
0490,Whirlpool,39
0490,Water Pulse,46
0490,Aqua Ring,54
0490,Dive,61
0490,Rain Dance,69
0490,Take Heart,76
0491,Disable,1
0491,Quick Attack,11
0491,Hypnosis,20
0491,Sucker Punch,29
0491,Night Shade,38
0491,Double Team,47
0491,Haze,57
0491,Dark Void,66
0491,Nasty Plot,75
0491,Dream Eater,84
0491,Dark Pulse,93
0492,Growth,1
0492,Magical Leaf,10
0492,Leech Seed,19
0492,Synthesis,28
0492,Sweet Scent,37
0492,Play Rough,46
0492,Worry Seed,55
0492,Grassy Terrain,64
0492,Energy Ball,73
0492,Sweet Kiss,82
0492,Healing Wish,91
0492,Seed Flare,100
0492,Growth,1
0492,Magical Leaf,10
0492,Leech Seed,19
0492,Synthesis,28
0492,Sweet Scent,37
0492,Play Rough,46
0492,Worry Seed,55
0492,Grassy Terrain,64
0492,Energy Ball,73
0492,Sweet Kiss,82
0492,Healing Wish,91
0492,Seed Flare,100
0493,Cosmic Power,1
0493,Seismic Toss,1
0493,Gravity,10
0493,Earth Power,20
0493,Hyper Voice,30
0493,Extreme Speed,40
0493,Healing Wish,50
0493,Future Sight,60
0493,Recover,70
0493,Hyper Beam,80
0493,Perish Song,90
0493,Judgment,100
0494,Confusion,1
0494,Flame Charge,1
0494,Focus Energy,1
0494,Quick Attack,1
0494,V-create,1
0494,Work Up,7
0494,Incinerate,14
0494,Stored Power,21
0494,Headbutt,28
0494,Endure,35
0494,Zen Headbutt,42
0494,Inferno,49
0494,Reversal,56
0494,Searing Shot,63
0494,Double-Edge,70
0494,Flare Blitz,77
0494,Overheat,84
0494,Final Gambit,91
0495,Tackle,1
0495,Leer,4
0495,Vine Whip,7
0495,Wrap,10
0495,Growth,13
0495,Magical Leaf,16
0495,Leech Seed,19
0495,Mega Drain,22
0495,Slam,25
0495,Leaf Blade,28
0495,Coil,31
0495,Giga Drain,34
0495,Gastro Acid,37
0495,Leaf Storm,40
0496,Leer,1
0496,Tackle,1
0496,Vine Whip,1
0496,Wrap,1
0496,Growth,13
0496,Magical Leaf,16
0496,Leech Seed,20
0496,Mega Drain,24
0496,Slam,28
0496,Leaf Blade,32
0496,Coil,36
0496,Giga Drain,40
0496,Gastro Acid,44
0496,Leaf Storm,48
0497,Leer,1
0497,Tackle,1
0497,Vine Whip,1
0497,Wrap,1
0497,Growth,13
0497,Magical Leaf,16
0497,Leech Seed,20
0497,Mega Drain,24
0497,Slam,28
0497,Leaf Blade,32
0497,Coil,38
0497,Giga Drain,44
0497,Gastro Acid,50
0497,Leaf Storm,56
0498,Tackle,1
0498,Tail Whip,3
0498,Ember,7
0498,Endure,9
0498,Defense Curl,13
0498,Flame Charge,15
0498,Smog,19
0498,Rollout,21
0498,Take Down,25
0498,Heat Crash,27
0498,Assurance,31
0498,Flamethrower,33
0498,Head Smash,37
0498,Roar,39
0498,Flare Blitz,43
0499,Ember,1
0499,Endure,1
0499,Tackle,1
0499,Tail Whip,1
0499,Defense Curl,13
0499,Flame Charge,15
0499,Smog,20
0499,Rollout,23
0499,Take Down,28
0499,Heat Crash,31
0499,Assurance,36
0499,Flamethrower,39
0499,Head Smash,44
0499,Roar,47
