pokedex_id,language,name 
0468,Spanish,Togekiss
0468,Korean,토게키스 (togekiseu)
0468,Chinese (Simplified),波克基斯
0468,Chinese (Traditional),波克基斯
0469,English,Yanmega
0469,Japanese,メガヤンマ (Megayanma)
0469,German,Yanmega
0469,French,Yanméga
0469,Italian,Yanmega
0469,Spanish,Yanmega
0469,Korean,메가자리 (megajari)
0469,Chinese (Simplified),远古巨蜓
0469,Chinese (Traditional),遠古巨蜓
0470,English,Leafeon
0470,Japanese,リーフィア (Leafia)
0470,German,Folipurba
0470,French,Phyllali
0470,Italian,Leafeon
0470,Spanish,Leafeon
0470,Korean,리피아 (ripia)
0470,Chinese (Simplified),叶伊布
0470,Chinese (Traditional),葉伊布
0471,English,Glaceon
0471,Japanese,グレイシア (Glacia)
0471,German,Glaziola
0471,French,Givrali
0471,Italian,Glaceon
0471,Spanish,Glaceon
0471,Korean,글레이시아 (geulleisia)
0471,Chinese (Simplified),冰伊布
0471,Chinese (Traditional),冰伊布
0472,English,Gliscor
0472,Japanese,グライオン (Glion)
0472,German,Skorgro
0472,French,Scorvol
0472,Italian,Gliscor
0472,Spanish,Gliscor
0472,Korean,글라이온 (geullaion)
0472,Chinese (Simplified),天蝎王
0472,Chinese (Traditional),天蠍王
0473,English,Mamoswine
0473,Japanese,マンムー (Mammoo)
0473,German,Mamutel
0473,French,Mammochon
0473,Italian,Mamoswine
0473,Spanish,Mamoswine
0473,Korean,맘모꾸리 (mammokkuri)
0473,Chinese (Simplified),象牙猪
0473,Chinese (Traditional),象牙豬
0474,English,Porygon-Z
0474,Japanese,ポリゴンＺ (Porygon-Z)
0474,German,Porygon-Z
0474,French,Porygon-Z
0474,Italian,Porygon-Z
0474,Spanish,Porygon-Z
0474,Korean,폴리곤Z (polligonZ)
0474,Chinese (Simplified),多边兽乙型
0474,Chinese (Traditional),多邊獸Ｚ
0475,English,Gallade
0475,Japanese,エルレイド (Erureido)
0475,German,Galagladi
0475,French,Gallame
0475,Italian,Gallade
0475,Spanish,Gallade
0475,Korean,엘레이드 (elleideu)
0475,Chinese (Simplified),艾路雷朵
0475,Chinese (Traditional),艾路雷朵
0475,English,Gallade
0475,Japanese,エルレイド (Erureido)
0475,German,Galagladi
0475,French,Gallame
0475,Italian,Gallade
0475,Spanish,Gallade
0475,Korean,엘레이드 (elleideu)
0475,Chinese (Simplified),艾路雷朵
0475,Chinese (Traditional),艾路雷朵
0476,English,Probopass
0476,Japanese,ダイノーズ (Dainose)
0476,German,Voluminas
0476,French,Tarinorme
0476,Italian,Probopass
0476,Spanish,Probopass
0476,Korean,대코파스 (daekopaseu)
0476,Chinese (Simplified),大朝北鼻
0476,Chinese (Traditional),大朝北鼻
0477,English,Dusknoir
0477,Japanese,ヨノワール (Yonoir)
0477,German,Zwirrfinst
0477,French,Noctunoir
0477,Italian,Dusknoir
0477,Spanish,Dusknoir
0477,Korean,야느와르몽 (yaneuwareumong)
0477,Chinese (Simplified),黑夜魔灵
0477,Chinese (Traditional),黑夜魔靈
0478,English,Froslass
0478,Japanese,ユキメノコ (Yukimenoko)
0478,German,Frosdedje
0478,French,Momartik
0478,Italian,Froslass
0478,Spanish,Froslass
0478,Korean,눈여아 (nunyeoa)
0478,Chinese (Simplified),雪妖女
0478,Chinese (Traditional),雪妖女
0479,English,Rotom
0479,Japanese,ロトム (Rotom)
0479,German,Rotom
0479,French,Motisma
0479,Italian,Rotom
0479,Spanish,Rotom
0479,Korean,로토무 (rotomu)
0479,Chinese (Simplified),洛托姆
0479,Chinese (Traditional),洛托姆
0479,English,Rotom
0479,Japanese,ロトム (Rotom)
0479,German,Rotom
0479,French,Motisma
0479,Italian,Rotom
0479,Spanish,Rotom
0479,Korean,로토무 (rotomu)
0479,Chinese (Simplified),洛托姆
0479,Chinese (Traditional),洛托姆
0479,English,Rotom
0479,Japanese,ロトム (Rotom)
0479,German,Rotom
0479,French,Motisma
0479,Italian,Rotom
0479,Spanish,Rotom
0479,Korean,로토무 (rotomu)
0479,Chinese (Simplified),洛托姆
0479,Chinese (Traditional),洛托姆
0479,English,Rotom
0479,Japanese,ロトム (Rotom)
0479,German,Rotom
0479,French,Motisma
0479,Italian,Rotom
0479,Spanish,Rotom
0479,Korean,로토무 (rotomu)
0479,Chinese (Simplified),洛托姆
0479,Chinese (Traditional),洛托姆
0479,English,Rotom
0479,Japanese,ロトム (Rotom)
0479,German,Rotom
0479,French,Motisma
0479,Italian,Rotom
0479,Spanish,Rotom
0479,Korean,로토무 (rotomu)
0479,Chinese (Simplified),洛托姆
0479,Chinese (Traditional),洛托姆
0479,English,Rotom
0479,Japanese,ロトム (Rotom)
0479,German,Rotom
0479,French,Motisma
0479,Italian,Rotom
0479,Spanish,Rotom
0479,Korean,로토무 (rotomu)
0479,Chinese (Simplified),洛托姆
0479,Chinese (Traditional),洛托姆
0480,English,Uxie
0480,Japanese,ユクシー (Yuxie)
0480,German,Selfe
0480,French,Créhelf
0480,Italian,Uxie
0480,Spanish,Uxie
0480,Korean,유크시 (yukeusi)
0480,Chinese (Simplified),由克希
0480,Chinese (Traditional),由克希
0481,English,Mesprit
0481,Japanese,エムリット (Emrit)
0481,German,Vesprit
0481,French,Créfollet
0481,Italian,Mesprit
0481,Spanish,Mesprit
0481,Korean,엠라이트 (emnaiteu)
0481,Chinese (Simplified),艾姆利多
0481,Chinese (Traditional),艾姆利多
0482,English,Azelf
0482,Japanese,アグノム (Agnome)
0482,German,Tobutz
0482,French,Créfadet
0482,Italian,Azelf
0482,Spanish,Azelf
0482,Korean,아그놈 (ageunom)
0482,Chinese (Simplified),亚克诺姆
0482,Chinese (Traditional),亞克諾姆
0483,English,Dialga
0483,Japanese,ディアルガ (Dialga)
0483,German,Dialga
0483,French,Dialga
0483,Italian,Dialga
0483,Spanish,Dialga
0483,Korean,디아루가 (diaruga)
0483,Chinese (Simplified),帝牙卢卡
0483,Chinese (Traditional),帝牙盧卡
0483,English,Dialga
0483,Japanese,ディアルガ (Dialga)
0483,German,Dialga
0483,French,Dialga
0483,Italian,Dialga
0483,Spanish,Dialga
0483,Korean,디아루가 (diaruga)
0483,Chinese (Simplified),帝牙卢卡
0483,Chinese (Traditional),帝牙盧卡
0484,English,Palkia
0484,Japanese,パルキア (Palkia)
0484,German,Palkia
0484,French,Palkia
0484,Italian,Palkia
0484,Spanish,Palkia
0484,Korean,펄기아 (peolgia)
0484,Chinese (Simplified),帕路奇亚
0484,Chinese (Traditional),帕路奇亞
0484,English,Palkia
0484,Japanese,パルキア (Palkia)
0484,German,Palkia
0484,French,Palkia
0484,Italian,Palkia
0484,Spanish,Palkia
0484,Korean,펄기아 (peolgia)
0484,Chinese (Simplified),帕路奇亚
0484,Chinese (Traditional),帕路奇亞
0485,English,Heatran
0485,Japanese,ヒードラン (Heatran)
0485,German,Heatran
0485,French,Heatran
0485,Italian,Heatran
0485,Spanish,Heatran
0485,Korean,히드런 (hideureon)
0485,Chinese (Simplified),席多蓝恩
0485,Chinese (Traditional),席多藍恩
0486,English,Regigigas
0486,Japanese,レジギガス (Regigigas)
0486,German,Regigigas
0486,French,Regigigas
0486,Italian,Regigigas
0486,Spanish,Regigigas
0486,Korean,레지기가스 (rejigigaseu)
0486,Chinese (Simplified),雷吉奇卡斯
0486,Chinese (Traditional),雷吉奇卡斯
0487,English,Giratina
0487,Japanese,ギラティナ (Giratina)
0487,German,Giratina
0487,French,Giratina
0487,Italian,Giratina
0487,Spanish,Giratina
0487,Korean,기라티나 (giratina)
0487,Chinese (Simplified),骑拉帝纳
0487,Chinese (Traditional),騎拉帝納
0487,English,Giratina
0487,Japanese,ギラティナ (Giratina)
0487,German,Giratina
0487,French,Giratina
0487,Italian,Giratina
0487,Spanish,Giratina
0487,Korean,기라티나 (giratina)
0487,Chinese (Simplified),骑拉帝纳
0487,Chinese (Traditional),騎拉帝納
0488,English,Cresselia
0488,Japanese,クレセリア (Cresselia)
0488,German,Cresselia
0488,French,Cresselia
0488,Italian,Cresselia
0488,Spanish,Cresselia
0488,Korean,크레세리아 (keureseria)
0488,Chinese (Simplified),克雷色利亚
0488,Chinese (Traditional),克雷色利亞
0489,English,Phione
0489,Japanese,フィオネ (Phione)
0489,German,Phione
0489,French,Phione
0489,Italian,Phione
0489,Spanish,Phione
0489,Korean,피오네 (pione)
0489,Chinese (Simplified),霏欧纳
0489,Chinese (Traditional),霏歐納
0490,English,Manaphy
0490,Japanese,マナフィ (Manaphy)
0490,German,Manaphy
0490,French,Manaphy
0490,Italian,Manaphy
0490,Spanish,Manaphy
0490,Korean,마나피 (manapi)
0490,Chinese (Simplified),玛纳霏
0490,Chinese (Traditional),瑪納霏
0491,English,Darkrai
0491,Japanese,ダークライ (Darkrai)
0491,German,Darkrai
0491,French,Darkrai
0491,Italian,Darkrai
0491,Spanish,Darkrai
0491,Korean,다크라이 (dakeurai)
0491,Chinese (Simplified),达克莱伊
0491,Chinese (Traditional),達克萊伊
0492,English,Shaymin
0492,Japanese,シェイミ (Shaymin)
0492,German,Shaymin
0492,French,Shaymin
0492,Italian,Shaymin
0492,Spanish,Shaymin
0492,Korean,쉐이미 (sweimi)
0492,Chinese (Simplified),谢米
0492,Chinese (Traditional),謝米
0492,English,Shaymin
0492,Japanese,シェイミ (Shaymin)
0492,German,Shaymin
0492,French,Shaymin
0492,Italian,Shaymin
0492,Spanish,Shaymin
0492,Korean,쉐이미 (sweimi)
0492,Chinese (Simplified),谢米
0492,Chinese (Traditional),謝米
0493,English,Arceus
0493,Japanese,アルセウス (Arceus)
0493,German,Arceus
0493,French,Arceus
0493,Italian,Arceus
0493,Spanish,Arceus
0493,Korean,아르세우스 (areuseuseu)
0493,Chinese (Simplified),阿尔宙斯
0493,Chinese (Traditional),阿爾宙斯
0494,English,Victini
0494,Japanese,ビクティニ (Victini)
0494,German,Victini
0494,French,Victini
0494,Italian,Victini
0494,Spanish,Victini
0494,Korean,비크티니 (bikeutini)
0494,Chinese (Simplified),比克提尼
0494,Chinese (Traditional),比克提尼
0495,English,Snivy
0495,Japanese,ツタージャ (Tsutarja)
0495,German,Serpifeu
0495,French,Vipélierre
0495,Italian,Snivy
0495,Spanish,Snivy
0495,Korean,주리비얀 (juribiyan)
0495,Chinese (Simplified),藤藤蛇
0495,Chinese (Traditional),藤藤蛇
0496,English,Servine
0496,Japanese,ジャノビー (Janovy)
0496,German,Efoserp
0496,French,Lianaja
0496,Italian,Servine
0496,Spanish,Servine
0496,Korean,샤비 (syabi)
0496,Chinese (Simplified),青藤蛇
0496,Chinese (Traditional),青藤蛇
0497,English,Serperior
0497,Japanese,ジャローダ (Jalorda)
0497,German,Serpiroyal
0497,French,Majaspic
0497,Italian,Serperior
0497,Spanish,Serperior
0497,Korean,샤로다 (syaroda)
0497,Chinese (Simplified),君主蛇
0497,Chinese (Traditional),君主蛇
0498,English,Tepig
0498,Japanese,ポカブ (Pokabu)
0498,German,Floink
0498,French,Gruikui
0498,Italian,Tepig
0498,Spanish,Tepig
0498,Korean,뚜꾸리 (ttukkuri)
0498,Chinese (Simplified),暖暖猪
0498,Chinese (Traditional),暖暖豬
0499,English,Pignite
0499,Japanese,チャオブー (Chaoboo)
0499,German,Ferkokel
0499,French,Grotichon
0499,Italian,Pignite
0499,Spanish,Pignite
0499,Korean,차오꿀 (chaokkul)
0499,Chinese (Simplified),炒炒猪
0499,Chinese (Traditional),炒炒豬
0500,English,Emboar
0500,Japanese,エンブオー (Enbuoh)
0500,German,Flambirex
0500,French,Roitiflam
0500,Italian,Emboar
0500,Spanish,Emboar
0500,Korean,염무왕 (yeommuwang)
0500,Chinese (Simplified),炎武王
0500,Chinese (Traditional),炎武王
0501,English,Oshawott
0501,Japanese,ミジュマル (Mijumaru)
0501,German,Ottaro
0501,French,Moustillon
0501,Italian,Oshawott
0501,Spanish,Oshawott
0501,Korean,수댕이 (sudaengi)
0501,Chinese (Simplified),水水獭
0501,Chinese (Traditional),水水獺
0502,English,Dewott
0502,Japanese,フタチマル (Futachimaru)
0502,German,Zwottronin
0502,French,Mateloutre
0502,Italian,Dewott
0502,Spanish,Dewott
0502,Korean,쌍검자비 (ssanggeomjabi)
0502,Chinese (Simplified),双刃丸
0502,Chinese (Traditional),雙刃丸
0503,English,Samurott
0503,Japanese,ダイケンキ (Daikenki)
0503,German,Admurai
0503,French,Clamiral
0503,Italian,Samurott
0503,Spanish,Samurott
0503,Korean,대검귀 (daegeomgwi)
0503,Chinese (Simplified),大剑鬼
0503,Chinese (Traditional),大劍鬼
0503,English,Samurott
0503,Japanese,ダイケンキ (Daikenki)
0503,German,Admurai
0503,French,Clamiral
0503,Italian,Samurott
0503,Spanish,Samurott
0503,Korean,대검귀 (daegeomgwi)
0503,Chinese (Simplified),大剑鬼
0503,Chinese (Traditional),大劍鬼
0504,English,Patrat
0504,Japanese,ミネズミ (Minezumi)
0504,German,Nagelotz
0504,French,Ratentif
0504,Italian,Patrat
0504,Spanish,Patrat
0504,Korean,보르쥐 (boreujwi)
0504,Chinese (Simplified),探探鼠
0504,Chinese (Traditional),探探鼠
0505,English,Watchog
0505,Japanese,ミルホッグ (Miruhog)
0505,German,Kukmarda
0505,French,Miradar
0505,Italian,Watchog
0505,Spanish,Watchog
0505,Korean,보르그 (boreugeu)
0505,Chinese (Simplified),步哨鼠
0505,Chinese (Traditional),步哨鼠
0506,English,Lillipup
0506,Japanese,ヨーテリー (Yorterrie)
0506,German,Yorkleff
0506,French,Ponchiot
0506,Italian,Lillipup
0506,Spanish,Lillipup
0506,Korean,요테리 (yoteri)
0506,Chinese (Simplified),小约克
0506,Chinese (Traditional),小約克
0507,English,Herdier
0507,Japanese,ハーデリア (Herderrie)
0507,German,Terribark
0507,French,Ponchien
0507,Italian,Herdier
0507,Spanish,Herdier
0507,Korean,하데리어 (haderieo)
0507,Chinese (Simplified),哈约克
0507,Chinese (Traditional),哈約克
0508,English,Stoutland
0508,Japanese,ムーランド (Mooland)
0508,German,Bissbark
0508,French,Mastouffe
0508,Italian,Stoutland
0508,Spanish,Stoutland
0508,Korean,바랜드 (baraendeu)
0508,Chinese (Simplified),长毛狗
0508,Chinese (Traditional),長毛狗
0509,English,Purrloin
0509,Japanese,チョロネコ (Choroneko)
0509,German,Felilou
0509,French,Chacripan
0509,Italian,Purrloin
0509,Spanish,Purrloin
0509,Korean,쌔비냥 (ssaebinyang)
0509,Chinese (Simplified),扒手猫
0509,Chinese (Traditional),扒手貓
0510,English,Liepard
0510,Japanese,レパルダス (Lepardas)
0510,German,Kleoparda
0510,French,Léopardus
0510,Italian,Liepard
0510,Spanish,Liepard
0510,Korean,레파르다스 (repareudaseu)
0510,Chinese (Simplified),酷豹
0510,Chinese (Traditional),酷豹
0511,English,Pansage
0511,Japanese,ヤナップ (Yanappu)
0511,German,Vegimak
0511,French,Feuillajou
0511,Italian,Pansage
0511,Spanish,Pansage
0511,Korean,야나프 (yanapeu)
0511,Chinese (Simplified),花椰猴
0511,Chinese (Traditional),花椰猴
0512,English,Simisage
0512,Japanese,ヤナッキー (Yanakkie)
0512,German,Vegichita
0512,French,Feuiloutan
0512,Italian,Simisage
0512,Spanish,Simisage
0512,Korean,야나키 (yanaki)
0512,Chinese (Simplified),花椰猿
0512,Chinese (Traditional),花椰猿
0513,English,Pansear
0513,Japanese,バオップ (Baoppu)
0513,German,Grillmak
0513,French,Flamajou
0513,Italian,Pansear
0513,Spanish,Pansear
0513,Korean,바오프 (baopeu)
0513,Chinese (Simplified),爆香猴
0513,Chinese (Traditional),爆香猴
0514,English,Simisear
0514,Japanese,バオッキー (Baokkie)
0514,German,Grillchita
0514,French,Flamoutan
0514,Italian,Simisear
0514,Spanish,Simisear
0514,Korean,바오키 (baoki)
0514,Chinese (Simplified),爆香猿
0514,Chinese (Traditional),爆香猿
0515,English,Panpour
0515,Japanese,ヒヤップ (Hiyappu)
0515,German,Sodamak
0515,French,Flotajou
0515,Italian,Panpour
0515,Spanish,Panpour
0515,Korean,앗차프 (atchapeu)
0515,Chinese (Simplified),冷水猴
0515,Chinese (Traditional),冷水猴
0516,English,Simipour
0516,Japanese,ヒヤッキー (Hiyakkie)
0516,German,Sodachita
0516,French,Flotoutan
0516,Italian,Simipour
0516,Spanish,Simipour
0516,Korean,앗차키 (atchaki)
0516,Chinese (Simplified),冷水猿
0516,Chinese (Traditional),冷水猿
0517,English,Munna
0517,Japanese,ムンナ (Munna)
0517,German,Somniam
0517,French,Munna
0517,Italian,Munna
0517,Spanish,Munna
0517,Korean,몽나 (mongna)
0517,Chinese (Simplified),食梦梦
0517,Chinese (Traditional),食夢夢
0518,English,Musharna
0518,Japanese,ムシャーナ (Musharna)
0518,German,Somnivora
0518,French,Mushana
0518,Italian,Musharna
0518,Spanish,Musharna
0518,Korean,몽얌나 (mongyamna)
0518,Chinese (Simplified),梦梦蚀
0518,Chinese (Traditional),夢夢蝕
0519,English,Pidove
0519,Japanese,マメパト (Mamepato)
0519,German,Dusselgurr
0519,French,Poichigeon
0519,Italian,Pidove
0519,Spanish,Pidove
0519,Korean,콩둘기 (kongdulgi)
0519,Chinese (Simplified),豆豆鸽
0519,Chinese (Traditional),豆豆鴿
0520,English,Tranquill
0520,Japanese,ハトーボー (Hatoboh)
0520,German,Navitaub
0520,French,Colombeau
0520,Italian,Tranquill
0520,Spanish,Tranquill
0520,Korean,유토브 (yutobeu)
0520,Chinese (Simplified),咕咕鸽
0520,Chinese (Traditional),咕咕鴿
0521,English,Unfezant
0521,Japanese,ケンホロウ (Kenhallow)
0521,German,Fasasnob
0521,French,Déflaisan
0521,Italian,Unfezant
0521,Spanish,Unfezant
0521,Korean,켄호로우 (kenhorou)
0521,Chinese (Simplified),高傲雉鸡
0521,Chinese (Traditional),高傲雉雞
0522,English,Blitzle
0522,Japanese,シママ (Shimama)
0522,German,Elezeba
0522,French,Zébribon
0522,Italian,Blitzle
0522,Spanish,Blitzle
0522,Korean,줄뮤마 (julmyuma)
0522,Chinese (Simplified),斑斑马
0522,Chinese (Traditional),斑斑馬
0523,English,Zebstrika
0523,Japanese,ゼブライカ (Zebraika)
0523,German,Zebritz
0523,French,Zéblitz
0523,Italian,Zebstrika
0523,Spanish,Zebstrika
0523,Korean,제브라이카 (jebeuraika)
0523,Chinese (Simplified),雷电斑马
0523,Chinese (Traditional),雷電斑馬
0524,English,Roggenrola
0524,Japanese,ダンゴロ (Dangoro)
0524,German,Kiesling
0524,French,Nodulithe
0524,Italian,Roggenrola
0524,Spanish,Roggenrola
0524,Korean,단굴 (dangul)
0524,Chinese (Simplified),石丸子
0524,Chinese (Traditional),石丸子
0525,English,Boldore
0525,Japanese,ガントル (Gantle)
0525,German,Sedimantur
0525,French,Géolithe
0525,Italian,Boldore
0525,Spanish,Boldore
0525,Korean,암트르 (amteureu)
0525,Chinese (Simplified),地幔岩
0525,Chinese (Traditional),地幔岩
0526,English,Gigalith
0526,Japanese,ギガイアス (Gigaiath)
0526,German,Brockoloss
0526,French,Gigalithe
0526,Italian,Gigalith
0526,Spanish,Gigalith
0526,Korean,기가이어스 (gigaieoseu)
0526,Chinese (Simplified),庞岩怪
0526,Chinese (Traditional),龐岩怪
0527,English,Woobat
0527,Japanese,コロモリ (Koromori)
0527,German,Fleknoil
0527,French,Chovsourir
0527,Italian,Woobat
0527,Spanish,Woobat
0527,Korean,또르박쥐 (ttoreubakjwi)
0527,Chinese (Simplified),滚滚蝙蝠
0527,Chinese (Traditional),滾滾蝙蝠
0528,English,Swoobat
0528,Japanese,ココロモリ (Kokoromori)
0528,German,Fletiamo
0528,French,Rhinolove
0528,Italian,Swoobat
0528,Spanish,Swoobat
0528,Korean,맘박쥐 (mambakjwi)
0528,Chinese (Simplified),心蝙蝠
0528,Chinese (Traditional),心蝙蝠
0529,English,Drilbur
0529,Japanese,モグリュー (Mogurew)
0529,German,Rotomurf
0529,French,Rototaupe
0529,Italian,Drilbur
0529,Spanish,Drilbur
0529,Korean,두더류 (dudeoryu)
0529,Chinese (Simplified),螺钉地鼠
0529,Chinese (Traditional),螺釘地鼠
0530,English,Excadrill
0530,Japanese,ドリュウズ (Doryuzu)
0530,German,Stalobor
0530,French,Minotaupe
0530,Italian,Excadrill
0530,Spanish,Excadrill
0530,Korean,몰드류 (moldeuryu)
0530,Chinese (Simplified),龙头地鼠
0530,Chinese (Traditional),龍頭地鼠
0531,English,Audino
0531,Japanese,タブンネ (Tabunne)
0531,German,Ohrdoch
0531,French,Nanméouïe
0531,Italian,Audino
0531,Spanish,Audino
0531,Korean,다부니 (dabuni)
0531,Chinese (Simplified),差不多娃娃
0531,Chinese (Traditional),差不多娃娃
0531,English,Audino
0531,Japanese,タブンネ (Tabunne)
0531,German,Ohrdoch
0531,French,Nanméouïe
0531,Italian,Audino
0531,Spanish,Audino
0531,Korean,다부니 (dabuni)
0531,Chinese (Simplified),差不多娃娃
0531,Chinese (Traditional),差不多娃娃
0532,English,Timburr
0532,Japanese,ドッコラー (Dokkorer)
0532,German,Praktibalk
0532,French,Charpenti
0532,Italian,Timburr
0532,Spanish,Timburr
0532,Korean,으랏차 (euratcha)
0532,Chinese (Simplified),搬运小匠
0532,Chinese (Traditional),搬運小匠
0533,English,Gurdurr
0533,Japanese,ドテッコツ (Dotekkotsu)
0533,German,Strepoli
0533,French,Ouvrifier
0533,Italian,Gurdurr
0533,Spanish,Gurdurr
0533,Korean,토쇠골 (tosoegol)
0533,Chinese (Simplified),铁骨土人
0533,Chinese (Traditional),鐵骨土人
0534,English,Conkeldurr
0534,Japanese,ローブシン (Roubushin)
0534,German,Meistagrif
0534,French,Bétochef
0534,Italian,Conkeldurr
0534,Spanish,Conkeldurr
0534,Korean,노보청 (nobocheong)
0534,Chinese (Simplified),修建老匠
0534,Chinese (Traditional),修建老匠
0535,English,Tympole
0535,Japanese,オタマロ (Otamaro)
0535,German,Schallquap
0535,French,Tritonde
0535,Italian,Tympole
0535,Spanish,Tympole
0535,Korean,동챙이 (dongchaengi)
0535,Chinese (Simplified),圆蝌蚪
0535,Chinese (Traditional),圓蝌蚪
0536,English,Palpitoad
0536,Japanese,ガマガル (Gamagaru)
0536,German,Mebrana
0536,French,Batracné
0536,Italian,Palpitoad
0536,Spanish,Palpitoad
0536,Korean,두까비 (dukkabi)
0536,Chinese (Simplified),蓝蟾蜍
0536,Chinese (Traditional),藍蟾蜍
0537,English,Seismitoad
0537,Japanese,ガマゲロゲ (Gamageroge)
0537,German,Branawarz
0537,French,Crapustule
0537,Italian,Seismitoad
0537,Spanish,Seismitoad
0537,Korean,두빅굴 (dubikgul)
0537,Chinese (Simplified),蟾蜍王
0537,Chinese (Traditional),蟾蜍王
0538,English,Throh
0538,Japanese,ナゲキ (Nageki)
0538,German,Jiutesto
0538,French,Judokrak
0538,Italian,Throh
0538,Spanish,Throh
0538,Korean,던지미 (deonjimi)
0538,Chinese (Simplified),投摔鬼
0538,Chinese (Traditional),投摔鬼
0539,English,Sawk
0539,Japanese,ダゲキ (Dageki)
0539,German,Karadonis
0539,French,Karaclée
0539,Italian,Sawk
0539,Spanish,Sawk
0539,Korean,타격귀 (tagyeokgwi)
0539,Chinese (Simplified),打击鬼
0539,Chinese (Traditional),打擊鬼
0540,English,Sewaddle
0540,Japanese,クルミル (Kurumiru)
0540,German,Strawickl
0540,French,Larveyette
0540,Italian,Sewaddle
0540,Spanish,Sewaddle
0540,Korean,두르보 (dureubo)
0540,Chinese (Simplified),虫宝包
0540,Chinese (Traditional),蟲寶包
0541,English,Swadloon
0541,Japanese,クルマユ (Kurumayu)
0541,German,Folikon
0541,French,Couverdure
0541,Italian,Swadloon
0541,Spanish,Swadloon
0541,Korean,두르쿤 (dureukun)
0541,Chinese (Simplified),宝包茧
0541,Chinese (Traditional),寶包繭
0542,English,Leavanny
0542,Japanese,ハハコモリ (Hahakomori)
0542,German,Matrifol
0542,French,Manternel
0542,Italian,Leavanny
0542,Spanish,Leavanny
0542,Korean,모아머 (moameo)
0542,Chinese (Simplified),保姆虫
0542,Chinese (Traditional),保母蟲
0543,English,Venipede
0543,Japanese,フシデ (Fushide)
0543,German,Toxiped
0543,French,Venipatte
0543,Italian,Venipede
0543,Spanish,Venipede
0543,Korean,마디네 (madine)
0543,Chinese (Simplified),百足蜈蚣
0543,Chinese (Traditional),百足蜈蚣
0544,English,Whirlipede
0544,Japanese,ホイーガ (Wheega)
0544,German,Rollum
0544,French,Scobolide
0544,Italian,Whirlipede
0544,Spanish,Whirlipede
0544,Korean,휠구 (hwilgu)
0544,Chinese (Simplified),车轮球
0544,Chinese (Traditional),車輪毬
0545,English,Scolipede
0545,Japanese,ペンドラー (Pendror)
0545,German,Cerapendra
0545,French,Brutapode
0545,Italian,Scolipede
0545,Spanish,Scolipede
0545,Korean,펜드라 (pendeura)
0545,Chinese (Simplified),蜈蚣王
0545,Chinese (Traditional),蜈蚣王
0546,English,Cottonee
0546,Japanese,モンメン (Monmen)
0546,German,Waumboll
0546,French,Doudouvet
0546,Italian,Cottonee
0546,Spanish,Cottonee
0546,Korean,소미안 (somian)
0546,Chinese (Simplified),木棉球
0546,Chinese (Traditional),木棉球
0547,English,Whimsicott
0547,Japanese,エルフーン (Elfuun)
0547,German,Elfun
0547,French,Farfaduvet
0547,Italian,Whimsicott
0547,Spanish,Whimsicott
0547,Korean,엘풍 (elpung)
0547,Chinese (Simplified),风妖精
0547,Chinese (Traditional),風妖精
0548,English,Petilil
0548,Japanese,チュリネ (Churine)
0548,German,Lilminip
0548,French,Chlorobule
0548,Italian,Petilil
0548,Spanish,Petilil
0548,Korean,치릴리 (chirilli)
0548,Chinese (Simplified),百合根娃娃
0548,Chinese (Traditional),百合根娃娃
0549,English,Lilligant
0549,Japanese,ドレディア (Dredear)
0549,German,Dressella
0549,French,Fragilady
0549,Italian,Lilligant
0549,Spanish,Lilligant
0549,Korean,드레디어 (deuredieo)
0549,Chinese (Simplified),裙儿小姐
0549,Chinese (Traditional),裙兒小姐
0549,English,Lilligant
0549,Japanese,ドレディア (Dredear)
0549,German,Dressella
0549,French,Fragilady
0549,Italian,Lilligant
0549,Spanish,Lilligant
0549,Korean,드레디어 (deuredieo)
0549,Chinese (Simplified),裙儿小姐
0549,Chinese (Traditional),裙兒小姐
0550,English,Basculin
0550,Japanese,バスラオ (Bassrao)
0550,German,Barschuft
0550,French,Bargantua
0550,Italian,Basculin
0550,Spanish,Basculin
0550,Korean,배쓰나이 (baesseunai)
0550,Chinese (Simplified),野蛮鲈鱼
0550,Chinese (Traditional),野蠻鱸魚
0550,English,Basculin
0550,Japanese,バスラオ (Bassrao)
0550,German,Barschuft
0550,French,Bargantua
0550,Italian,Basculin
0550,Spanish,Basculin
0550,Korean,배쓰나이 (baesseunai)
0550,Chinese (Simplified),野蛮鲈鱼
0550,Chinese (Traditional),野蠻鱸魚
0550,English,Basculin
0550,Japanese,バスラオ (Bassrao)
0550,German,Barschuft
0550,French,Bargantua
0550,Italian,Basculin
0550,Spanish,Basculin
0550,Korean,배쓰나이 (baesseunai)
0550,Chinese (Simplified),野蛮鲈鱼
0550,Chinese (Traditional),野蠻鱸魚
0551,English,Sandile
0551,Japanese,メグロコ (Meguroco)
0551,German,Ganovil
0551,French,Mascaïman
0551,Italian,Sandile
0551,Spanish,Sandile
0551,Korean,깜눈크 (kkamnunkeu)
0551,Chinese (Simplified),黑眼鳄
0551,Chinese (Traditional),黑眼鱷
0552,English,Krokorok
0552,Japanese,ワルビル (Waruvile)
0552,German,Rokkaiman
0552,French,Escroco
0552,Italian,Krokorok
0552,Spanish,Krokorok
0552,Korean,악비르 (akbireu)
0552,Chinese (Simplified),混混鳄
0552,Chinese (Traditional),混混鱷
0553,English,Krookodile
0553,Japanese,ワルビアル (Waruvial)
0553,German,Rabigator
0553,French,Crocorible
