pokedex_id,move_name
0376,Gravity
0376,Gyro Ball
0376,Knock Off
0376,Focus Punch
0376,Psych Up
0376,Double-Edge
0376,Future Sight
0376,Expanding Force
0376,Meteor Beam
0376,Hard Press
0376,Psychic Noise
0376,Take Down
0376,Agility
0376,Mud-Slap
0376,Scary Face
0376,Protect
0376,Trailblaze
0376,Facade
0376,Aerial Ace
0376,Bulldoze
0376,Metal Claw
0376,Swift
0376,Icy Wind
0376,Rock Tomb
0376,Endure
0376,Sunny Day
0376,Rain Dance
0376,Sandstorm
0376,Psyshock
0376,Brick Break
0376,Zen Headbutt
0376,Shadow Claw
0376,Psychic Fangs
0376,Body Slam
0376,Thunder Punch
0376,Ice Punch
0376,Sleep Talk
0376,Reflect
0376,Light Screen
0376,Grass Knot
0376,Stomping Tantrum
0376,Rest
0376,Rock Slide
0376,Body Press
0376,Flash Cannon
0376,Iron Head
0376,Substitute
0376,Iron Defense
0376,Trick
0376,Shadow Ball
0376,Stealth Rock
0376,Psychic
0376,Heavy Slam
0376,Sludge Bomb
0376,Earthquake
0376,Stone Edge
0376,Giga Impact
0376,Hyper Beam
0376,Steel Beam
0376,Tera Blast
0376,Gravity
0376,Gyro Ball
0376,Knock Off
0376,Focus Punch
0376,Psych Up
0376,Double-Edge
0376,Future Sight
0376,Expanding Force
0376,Meteor Beam
0376,Hard Press
0376,Psychic Noise
0377,Take Down
0377,Protect
0377,Charge Beam
0377,Facade
0377,Bulldoze
0377,Rock Tomb
0377,Fling
0377,Endure
0377,Sunny Day
0377,Sandstorm
0377,Dig
0377,Brick Break
0377,Body Slam
0377,Fire Punch
0377,Thunder Punch
0377,Ice Punch
0377,Sleep Talk
0377,Drain Punch
0377,Rock Blast
0377,Thunder Wave
0377,Stomping Tantrum
0377,Rest
0377,Rock Slide
0377,Body Press
0377,Flash Cannon
0377,Iron Head
0377,Power Gem
0377,Substitute
0377,Iron Defense
0377,Stealth Rock
0377,Heavy Slam
0377,Thunderbolt
0377,Earth Power
0377,Earthquake
0377,Stone Edge
0377,Giga Impact
0377,Focus Blast
0377,Hyper Beam
0377,Thunder
0377,Tera Blast
0377,Sand Tomb
0377,Gravity
0377,Smack Down
0377,Focus Punch
0377,Double-Edge
0377,Meteor Beam
0377,Curse
0377,Hard Press
0378,Protect
0378,Charge Beam
0378,Facade
0378,Bulldoze
0378,Icy Wind
0378,Rock Tomb
0378,Fling
0378,Avalanche
0378,Endure
0378,Rain Dance
0378,Snowscape
0378,Brick Break
0378,Body Slam
0378,Thunder Punch
0378,Ice Punch
0378,Sleep Talk
0378,Thunder Wave
0378,Stomping Tantrum
0378,Rest
0378,Rock Slide
0378,Body Press
0378,Flash Cannon
0378,Iron Head
0378,Substitute
0378,Heavy Slam
0378,Ice Spinner
0378,Thunderbolt
0378,Amnesia
0378,Ice Beam
0378,Blizzard
0378,Earthquake
0378,Giga Impact
0378,Focus Blast
0378,Hyper Beam
0378,Thunder
0378,Tera Blast
0378,Gravity
0378,Icicle Spear
0378,Focus Punch
0378,Curse
0379,Take Down
0379,Protect
0379,Charge Beam
0379,Facade
0379,Bulldoze
0379,Metal Claw
0379,Rock Tomb
0379,Fling
0379,Endure
0379,Sunny Day
0379,Rain Dance
0379,Sandstorm
0379,Brick Break
0379,Shadow Claw
0379,Body Slam
0379,Thunder Punch
0379,Ice Punch
0379,Sleep Talk
0379,Thunder Wave
0379,Stomping Tantrum
0379,Rest
0379,Rock Slide
0379,Body Press
0379,Flash Cannon
0379,Iron Head
0379,Substitute
0379,Iron Defense
0379,Stealth Rock
0379,Heavy Slam
0379,Ice Spinner
0379,Thunderbolt
0379,Amnesia
0379,Earthquake
0379,Giga Impact
0379,Focus Blast
0379,Hyper Beam
0379,Thunder
0379,Steel Beam
0379,Tera Blast
0379,Sand Tomb
0379,Gravity
0379,Focus Punch
0379,Double-Edge
0379,Meteor Beam
0379,Metal Sound
0379,Curse
0379,Hard Press
0380,Take Down
0380,Charm
0380,Agility
0380,Protect
0380,Water Pulse
0380,Disarming Voice
0380,Chilling Water
0380,Charge Beam
0380,Facade
0380,Aerial Ace
0380,Bulldoze
0380,Swift
0380,Icy Wind
0380,Draining Kiss
0380,Air Cutter
0380,Stored Power
0380,Endure
0380,Sunny Day
0380,Rain Dance
0380,Sandstorm
0380,Psyshock
0380,Zen Headbutt
0380,Shadow Claw
0380,Air Slash
0380,Body Slam
0380,Sleep Talk
0380,Reflect
0380,Light Screen
0380,Waterfall
0380,Dragon Claw
0380,Grass Knot
0380,Thunder Wave
0380,Rest
0380,Fly
0380,Dragon Dance
0380,Substitute
0380,Trick
0380,Liquidation
0380,Aura Sphere
0380,Tailwind
0380,Shadow Ball
0380,Dragon Pulse
0380,Energy Ball
0380,Psychic
0380,Surf
0380,Thunderbolt
0380,Calm Mind
0380,Helping Hand
0380,Baton Pass
0380,Ice Beam
0380,Earthquake
0380,Giga Impact
0380,Outrage
0380,Hyper Beam
0380,Thunder
0380,Solar Beam
0380,Draco Meteor
0380,Tera Blast
0380,Roar
0380,Weather Ball
0380,Dual Wingbeat
0380,Scale Shot
0380,Psych Up
0380,Double-Edge
0380,Whirlpool
0380,Future Sight
0380,Breaking Swipe
0380,Dragon Cheer
0380,Alluring Voice
0380,Take Down
0380,Charm
0380,Agility
0380,Protect
0380,Water Pulse
0380,Disarming Voice
0380,Chilling Water
0380,Charge Beam
0380,Facade
0380,Aerial Ace
0380,Bulldoze
0380,Swift
0380,Icy Wind
0380,Draining Kiss
0380,Air Cutter
0380,Stored Power
0380,Endure
0380,Sunny Day
0380,Rain Dance
0380,Sandstorm
0380,Psyshock
0380,Zen Headbutt
0380,Shadow Claw
0380,Air Slash
0380,Body Slam
0380,Sleep Talk
0380,Reflect
0380,Light Screen
0380,Waterfall
0380,Dragon Claw
0380,Grass Knot
0380,Thunder Wave
0380,Rest
0380,Fly
0380,Dragon Dance
0380,Substitute
0380,Trick
0380,Liquidation
0380,Aura Sphere
0380,Tailwind
0380,Shadow Ball
0380,Dragon Pulse
0380,Energy Ball
0380,Psychic
0380,Surf
0380,Thunderbolt
0380,Calm Mind
0380,Helping Hand
0380,Baton Pass
0380,Ice Beam
0380,Earthquake
0380,Giga Impact
0380,Outrage
0380,Hyper Beam
0380,Thunder
0380,Solar Beam
0380,Draco Meteor
0380,Tera Blast
0380,Roar
0380,Weather Ball
0380,Dual Wingbeat
0380,Scale Shot
0380,Psych Up
0380,Double-Edge
0380,Whirlpool
0380,Future Sight
0380,Breaking Swipe
0380,Dragon Cheer
0380,Alluring Voice
0381,Take Down
0381,Agility
0381,Protect
0381,Water Pulse
0381,Chilling Water
0381,Charge Beam
0381,Facade
0381,Aerial Ace
0381,Bulldoze
0381,Swift
0381,Icy Wind
0381,Air Cutter
0381,Stored Power
0381,Endure
0381,Sunny Day
0381,Rain Dance
0381,Sandstorm
0381,Psyshock
0381,Zen Headbutt
0381,Shadow Claw
0381,Air Slash
0381,Body Slam
0381,Sleep Talk
0381,Reflect
0381,Light Screen
0381,Waterfall
0381,Dragon Claw
0381,Grass Knot
0381,Thunder Wave
0381,Rest
0381,Fly
0381,Dragon Dance
0381,Substitute
0381,Trick
0381,Liquidation
0381,Aura Sphere
0381,Tailwind
0381,Shadow Ball
0381,Dragon Pulse
0381,Energy Ball
0381,Psychic
0381,Surf
0381,Thunderbolt
0381,Calm Mind
0381,Helping Hand
0381,Baton Pass
0381,Ice Beam
0381,Earthquake
0381,Giga Impact
0381,Outrage
0381,Hyper Beam
0381,Thunder
0381,Solar Beam
0381,Draco Meteor
0381,Tera Blast
0381,Roar
0381,Weather Ball
0381,Flip Turn
0381,Dual Wingbeat
0381,Scale Shot
0381,Psych Up
0381,Double-Edge
0381,Future Sight
0381,Breaking Swipe
0381,Dragon Cheer
0381,Psychic Noise
0381,Take Down
0381,Agility
0381,Protect
0381,Water Pulse
0381,Chilling Water
0381,Charge Beam
0381,Facade
0381,Aerial Ace
0381,Bulldoze
0381,Swift
0381,Icy Wind
0381,Air Cutter
0381,Stored Power
0381,Endure
0381,Sunny Day
0381,Rain Dance
0381,Sandstorm
0381,Psyshock
0381,Zen Headbutt
0381,Shadow Claw
0381,Air Slash
0381,Body Slam
0381,Sleep Talk
0381,Reflect
0381,Light Screen
0381,Waterfall
0381,Dragon Claw
0381,Grass Knot
0381,Thunder Wave
0381,Rest
0381,Fly
0381,Dragon Dance
0381,Substitute
0381,Trick
0381,Liquidation
0381,Aura Sphere
0381,Tailwind
0381,Shadow Ball
0381,Dragon Pulse
0381,Energy Ball
0381,Psychic
0381,Surf
0381,Thunderbolt
0381,Calm Mind
0381,Helping Hand
0381,Baton Pass
0381,Ice Beam
0381,Earthquake
0381,Giga Impact
0381,Outrage
0381,Hyper Beam
0381,Thunder
0381,Solar Beam
0381,Draco Meteor
0381,Tera Blast
0381,Roar
0381,Weather Ball
0381,Flip Turn
0381,Dual Wingbeat
0381,Scale Shot
0381,Psych Up
0381,Double-Edge
0381,Future Sight
0381,Breaking Swipe
0381,Dragon Cheer
0381,Psychic Noise
0382,Take Down
0382,Scary Face
0382,Protect
0382,Water Pulse
0382,Chilling Water
0382,Facade
0382,Bulldoze
0382,Icy Wind
0382,Rock Tomb
0382,Avalanche
0382,Endure
0382,Rain Dance
0382,Brick Break
0382,Body Slam
0382,Sleep Talk
0382,Waterfall
0382,Thunder Wave
0382,Rest
0382,Rock Slide
0382,Iron Head
0382,Substitute
0382,Liquidation
0382,Heavy Slam
0382,Surf
0382,Thunderbolt
0382,Calm Mind
0382,Helping Hand
0382,Ice Beam
0382,Hydro Pump
0382,Blizzard
0382,Earthquake
0382,Giga Impact
0382,Hyper Beam
0382,Thunder
0382,Tera Blast
0382,Take Down
0382,Scary Face
0382,Protect
0382,Water Pulse
0382,Chilling Water
0382,Facade
0382,Bulldoze
0382,Icy Wind
0382,Rock Tomb
0382,Avalanche
0382,Endure
0382,Rain Dance
0382,Brick Break
0382,Body Slam
0382,Sleep Talk
0382,Waterfall
0382,Thunder Wave
0382,Rest
0382,Rock Slide
0382,Iron Head
0382,Substitute
0382,Liquidation
0382,Heavy Slam
0382,Surf
0382,Thunderbolt
0382,Calm Mind
0382,Helping Hand
0382,Ice Beam
0382,Hydro Pump
0382,Blizzard
0382,Earthquake
0382,Giga Impact
0382,Hyper Beam
0382,Thunder
0382,Tera Blast
0383,Take Down
0383,Mud-Slap
0383,Scary Face
0383,Protect
0383,Fire Fang
0383,Facade
0383,Aerial Ace
0383,Bulldoze
0383,Metal Claw
0383,Mud Shot
0383,Rock Tomb
0383,Fling
0383,Endure
0383,Sunny Day
0383,Sandstorm
0383,Dig
0383,Brick Break
0383,Zen Headbutt
0383,Shadow Claw
0383,Bulk Up
0383,Body Slam
0383,Fire Punch
0383,Thunder Punch
0383,Sleep Talk
0383,Rock Blast
0383,Dragon Claw
0383,Thunder Wave
0383,Stomping Tantrum
0383,Rest
0383,Rock Slide
0383,Swords Dance
0383,Body Press
0383,Spikes
0383,Iron Head
0383,Substitute
0383,Will-O-Wisp
0383,Crunch
0383,Dragon Pulse
0383,Stealth Rock
0383,Heat Wave
0383,Heavy Slam
0383,Flamethrower
0383,Thunderbolt
0383,Helping Hand
0383,Earth Power
0383,Fire Blast
0383,Earthquake
0383,Stone Edge
0383,Giga Impact
0383,Overheat
0383,Focus Blast
0383,Hyper Beam
0383,Thunder
0383,Solar Beam
0383,Tera Blast
0383,Take Down
0383,Mud-Slap
0383,Scary Face
0383,Protect
0383,Fire Fang
0383,Facade
0383,Aerial Ace
0383,Bulldoze
0383,Metal Claw
0383,Mud Shot
0383,Rock Tomb
0383,Fling
0383,Endure
0383,Sunny Day
0383,Sandstorm
0383,Dig
0383,Brick Break
0383,Zen Headbutt
0383,Shadow Claw
0383,Bulk Up
0383,Body Slam
0383,Fire Punch
0383,Thunder Punch
0383,Sleep Talk
0383,Rock Blast
0383,Dragon Claw
0383,Thunder Wave
0383,Stomping Tantrum
0383,Rest
0383,Rock Slide
0383,Swords Dance
0383,Body Press
0383,Spikes
0383,Iron Head
0383,Substitute
0383,Will-O-Wisp
0383,Crunch
0383,Dragon Pulse
0383,Stealth Rock
0383,Heat Wave
0383,Heavy Slam
0383,Flamethrower
0383,Thunderbolt
0383,Helping Hand
0383,Earth Power
0383,Fire Blast
0383,Earthquake
0383,Stone Edge
0383,Giga Impact
0383,Overheat
0383,Focus Blast
0383,Hyper Beam
0383,Thunder
0383,Solar Beam
0383,Tera Blast
0384,Take Down
0384,Scary Face
0384,Protect
0384,Facade
0384,Aerial Ace
0384,Bulldoze
0384,Swift
0384,Icy Wind
0384,Rock Tomb
0384,Fling
0384,Dragon Tail
0384,Avalanche
0384,Endure
0384,Sunny Day
0384,Rain Dance
0384,Sandstorm
0384,Brick Break
0384,U-turn
0384,Shadow Claw
0384,Bulk Up
0384,Air Slash
0384,Body Slam
0384,Sleep Talk
0384,Waterfall
0384,Dragon Claw
0384,Thunder Wave
0384,Rest
0384,Rock Slide
0384,Swords Dance
0384,Fly
0384,Iron Head
0384,Dragon Dance
0384,Substitute
0384,Crunch
0384,Tailwind
0384,Dragon Pulse
0384,Stealth Rock
0384,Hyper Voice
0384,Energy Ball
0384,Surf
0384,Flamethrower
0384,Thunderbolt
0384,Helping Hand
0384,Earth Power
0384,Ice Beam
0384,Fire Blast
0384,Hydro Pump
0384,Blizzard
0384,Wild Charge
0384,Earthquake
0384,Stone Edge
0384,Giga Impact
0384,Outrage
0384,Overheat
0384,Focus Blast
0384,Hurricane
0384,Hyper Beam
0384,Thunder
0384,Solar Beam
0384,Draco Meteor
0384,Tera Blast
0384,Take Down
0384,Scary Face
0384,Protect
0384,Facade
0384,Aerial Ace
0384,Bulldoze
0384,Swift
0384,Icy Wind
0384,Rock Tomb
0384,Fling
0384,Dragon Tail
0384,Avalanche
0384,Endure
0384,Sunny Day
0384,Rain Dance
0384,Sandstorm
0384,Brick Break
0384,U-turn
0384,Shadow Claw
0384,Bulk Up
0384,Air Slash
0384,Body Slam
0384,Sleep Talk
0384,Waterfall
0384,Dragon Claw
0384,Thunder Wave
0384,Rest
0384,Rock Slide
0384,Swords Dance
0384,Fly
0384,Iron Head
0384,Dragon Dance
0384,Substitute
0384,Crunch
0384,Tailwind
0384,Dragon Pulse
0384,Stealth Rock
0384,Hyper Voice
0384,Energy Ball
0384,Surf
0384,Flamethrower
0384,Thunderbolt
0384,Helping Hand
0384,Earth Power
0384,Ice Beam
0384,Fire Blast
0384,Hydro Pump
0384,Blizzard
0384,Wild Charge
0384,Earthquake
0384,Stone Edge
0384,Giga Impact
0384,Outrage
0384,Overheat
0384,Focus Blast
0384,Hurricane
0384,Hyper Beam
0384,Thunder
0384,Solar Beam
0384,Draco Meteor
0384,Tera Blast
0385,Charm
0385,Fake Tears
0385,Mud-Slap
0385,Protect
0385,Water Pulse
0385,Psybeam
0385,Confuse Ray
0385,Charge Beam
0385,Facade
0385,Swift
0385,Icy Wind
0385,Stored Power
0385,Fling
0385,Endure
0385,Sunny Day
0385,Rain Dance
0385,Sandstorm
0385,Psyshock
0385,Zen Headbutt
0385,U-turn
0385,Body Slam
0385,Fire Punch
0385,Thunder Punch
0385,Ice Punch
0385,Sleep Talk
0385,Drain Punch
0385,Reflect
0385,Light Screen
0385,Dazzling Gleam
0385,Metronome
0385,Grass Knot
0385,Thunder Wave
0385,Rest
0385,Imprison
0385,Flash Cannon
0385,Skill Swap
0385,Iron Head
0385,Substitute
0385,Iron Defense
0385,Trick
0385,Aura Sphere
0385,Shadow Ball
0385,Stealth Rock
0385,Energy Ball
0385,Psychic
0385,Encore
0385,Thunderbolt
0385,Play Rough
0385,Amnesia
0385,Calm Mind
0385,Helping Hand
0385,Baton Pass
0385,Giga Impact
0385,Trick Room
0385,Hyper Beam
0385,Thunder
0385,Steel Beam
0385,Tera Blast
0385,Gravity
0386,Take Down
0386,Agility
0386,Scary Face
0386,Protect
0386,Water Pulse
0386,Low Kick
0386,Psybeam
0386,Charge Beam
0386,Facade
0386,Aerial Ace
0386,Swift
0386,Icy Wind
0386,Rock Tomb
0386,Low Sweep
0386,Stored Power
0386,Night Shade
0386,Fling
0386,Endure
0386,Sunny Day
0386,Rain Dance
0386,Psyshock
0386,Brick Break
0386,Zen Headbutt
0386,Fire Punch
0386,Thunder Punch
0386,Ice Punch
0386,Sleep Talk
0386,Drain Punch
0386,Reflect
0386,Light Screen
0386,Grass Knot
0386,Thunder Wave
0386,Poison Jab
0386,Stomping Tantrum
0386,Rest
0386,Rock Slide
0386,Imprison
0386,Flash Cannon
0386,Dark Pulse
0386,Skill Swap
0386,Substitute
0386,Trick
0386,Shadow Ball
0386,Stealth Rock
0386,Energy Ball
0386,Psychic
0386,Thunderbolt
0386,Calm Mind
0386,Ice Beam
0386,Psychic Terrain
0386,Nasty Plot
0386,Giga Impact
0386,Focus Blast
0386,Trick Room
0386,Hyper Beam
0386,Thunder
0386,Solar Beam
0386,Tera Blast
0386,Gravity
0386,Knock Off
0386,Pain Split
0386,Psych Up
0386,Future Sight
0386,Expanding Force
0386,Meteor Beam
0386,Throat Chop
0386,Psychic Noise
0386,Take Down
0386,Agility
0386,Scary Face
0386,Protect
0386,Water Pulse
0386,Low Kick
0386,Psybeam
0386,Charge Beam
0386,Facade
0386,Aerial Ace
0386,Swift
0386,Icy Wind
0386,Rock Tomb
0386,Low Sweep
0386,Stored Power
0386,Night Shade
0386,Fling
0386,Endure
0386,Sunny Day
0386,Rain Dance
0386,Psyshock
0386,Brick Break
0386,Zen Headbutt
0386,Fire Punch
0386,Thunder Punch
0386,Ice Punch
0386,Sleep Talk
0386,Drain Punch
0386,Reflect
0386,Light Screen
0386,Grass Knot
0386,Thunder Wave
0386,Poison Jab
0386,Stomping Tantrum
0386,Rest
0386,Rock Slide
0386,Imprison
0386,Flash Cannon
0386,Dark Pulse
0386,Skill Swap
0386,Substitute
0386,Trick
0386,Shadow Ball
0386,Stealth Rock
0386,Energy Ball
0386,Psychic
0386,Thunderbolt
0386,Calm Mind
0386,Ice Beam
0386,Psychic Terrain
0386,Nasty Plot
0386,Giga Impact
0386,Focus Blast
0386,Trick Room
0386,Hyper Beam
0386,Thunder
0386,Solar Beam
0386,Tera Blast
0386,Gravity
0386,Knock Off
0386,Pain Split
0386,Psych Up
0386,Future Sight
0386,Expanding Force
0386,Meteor Beam
0386,Throat Chop
0386,Psychic Noise
0386,Take Down
0386,Agility
0386,Scary Face
0386,Protect
0386,Water Pulse
0386,Low Kick
0386,Psybeam
0386,Charge Beam
0386,Facade
0386,Aerial Ace
0386,Swift
0386,Icy Wind
0386,Rock Tomb
0386,Low Sweep
0386,Stored Power
0386,Night Shade
0386,Fling
0386,Endure
0386,Sunny Day
0386,Rain Dance
0386,Psyshock
0386,Brick Break
0386,Zen Headbutt
0386,Fire Punch
0386,Thunder Punch
0386,Ice Punch
0386,Sleep Talk
0386,Drain Punch
0386,Reflect
0386,Light Screen
0386,Grass Knot
0386,Thunder Wave
0386,Poison Jab
0386,Stomping Tantrum
0386,Rest
0386,Rock Slide
0386,Imprison
0386,Flash Cannon
0386,Dark Pulse
0386,Skill Swap
0386,Substitute
0386,Trick
0386,Shadow Ball
0386,Stealth Rock
0386,Energy Ball
0386,Psychic
0386,Thunderbolt
0386,Calm Mind
0386,Ice Beam
0386,Psychic Terrain
0386,Nasty Plot
0386,Giga Impact
0386,Focus Blast
0386,Trick Room
0386,Hyper Beam
0386,Thunder
0386,Solar Beam
0386,Tera Blast
0386,Gravity
0386,Knock Off
0386,Pain Split
0386,Psych Up
0386,Future Sight
0386,Expanding Force
0386,Meteor Beam
0386,Throat Chop
0386,Psychic Noise
0386,Take Down
0386,Agility
0386,Scary Face
0386,Protect
0386,Water Pulse
0386,Low Kick
0386,Psybeam
0386,Charge Beam
0386,Facade
0386,Aerial Ace
0386,Swift
0386,Icy Wind
0386,Rock Tomb
0386,Low Sweep
0386,Stored Power
0386,Night Shade
0386,Fling
0386,Endure
0386,Sunny Day
0386,Rain Dance
0386,Psyshock
0386,Brick Break
0386,Zen Headbutt
0386,Fire Punch
0386,Thunder Punch
0386,Ice Punch
0386,Sleep Talk
0386,Drain Punch
0386,Reflect
0386,Light Screen
0386,Grass Knot
0386,Thunder Wave
0386,Poison Jab
0386,Stomping Tantrum
0386,Rest
0386,Rock Slide
0386,Imprison
0386,Flash Cannon
0386,Dark Pulse
0386,Skill Swap
0386,Substitute
0386,Trick
0386,Shadow Ball
0386,Stealth Rock
0386,Energy Ball
0386,Psychic
0386,Thunderbolt
0386,Calm Mind
0386,Ice Beam
0386,Psychic Terrain
0386,Nasty Plot
0386,Giga Impact
0386,Focus Blast
0386,Trick Room
0386,Hyper Beam
0386,Thunder
0386,Solar Beam
0386,Tera Blast
0386,Gravity
0386,Knock Off
0386,Pain Split
0386,Psych Up
0386,Future Sight
0386,Expanding Force
0386,Meteor Beam
0386,Throat Chop
0386,Psychic Noise
0387,Take Down
0387,Mud-Slap
0387,Protect
0387,Trailblaze
0387,Facade
0387,Bulldoze
0387,Magical Leaf
0387,Mud Shot
0387,Endure
0387,Sunny Day
0387,Bullet Seed
0387,Zen Headbutt
0387,Body Slam
0387,Sleep Talk
0387,Seed Bomb
0387,Reflect
0387,Light Screen
0387,Grass Knot
0387,Rest
0387,Swords Dance
0387,Iron Head
0387,Substitute
0387,Crunch
0387,Giga Drain
0387,Stealth Rock
0387,Energy Ball
0387,Heavy Slam
0387,Amnesia
0387,Earth Power
0387,Grassy Terrain
0387,Grass Pledge
0387,Leaf Storm
0387,Solar Beam
0387,Tera Blast
0387,Roar
0387,Sand Tomb
0387,Smack Down
0387,Grassy Glide
0388,Take Down
0388,Mud-Slap
0388,Protect
0388,Trailblaze
0388,Facade
0388,Bulldoze
0388,Magical Leaf
0388,Mud Shot
0388,Endure
0388,Sunny Day
0388,Bullet Seed
0388,Zen Headbutt
0388,Body Slam
0388,Sleep Talk
0388,Seed Bomb
0388,Reflect
0388,Light Screen
0388,Grass Knot
0388,Rest
0388,Swords Dance
0388,Iron Head
0388,Substitute
0388,Crunch
0388,Giga Drain
0388,Stealth Rock
0388,Energy Ball
0388,Heavy Slam
0388,Amnesia
0388,Earth Power
0388,Grassy Terrain
0388,Grass Pledge
0388,Leaf Storm
0388,Solar Beam
0388,Tera Blast
0388,Roar
0388,Sand Tomb
0388,Smack Down
0388,Grassy Glide
0389,Take Down
0389,Mud-Slap
0389,Scary Face
0389,Protect
0389,Trailblaze
0389,Facade
0389,Bulldoze
0389,Magical Leaf
0389,Mud Shot
0389,Rock Tomb
0389,Endure
0389,Sunny Day
0389,Sandstorm
0389,Bullet Seed
0389,Zen Headbutt
0389,Body Slam
0389,Sleep Talk
0389,Seed Bomb
0389,Reflect
0389,Light Screen
0389,Rock Blast
0389,Grass Knot
0389,Stomping Tantrum
0389,Rest
0389,Rock Slide
0389,Swords Dance
0389,Body Press
0389,Iron Head
0389,Substitute
0389,Iron Defense
0389,Crunch
0389,Giga Drain
0389,Stealth Rock
0389,Hyper Voice
0389,Energy Ball
0389,Heavy Slam
0389,Amnesia
0389,Earth Power
0389,Grassy Terrain
0389,Grass Pledge
0389,Earthquake
0389,Stone Edge
0389,Giga Impact
0389,Frenzy Plant
0389,Outrage
0389,Leaf Storm
0389,Hyper Beam
0389,Solar Beam
0389,Tera Blast
0389,Roar
0389,Sand Tomb
0389,Smack Down
0389,High Horsepower
0389,Grassy Glide
0390,Take Down
0390,Fake Tears
0390,Agility
0390,Mud-Slap
0390,Protect
0390,Low Kick
0390,Acrobatics
0390,Thief
0390,Fire Spin
0390,Facade
0390,Swift
0390,Rock Tomb
0390,Flame Charge
0390,Low Sweep
0390,Fling
0390,Endure
0390,Sunny Day
0390,Dig
0390,Brick Break
0390,Zen Headbutt
0390,U-turn
0390,Shadow Claw
0390,Bulk Up
0390,Fire Punch
0390,Thunder Punch
0390,Sleep Talk
0390,Metronome
0390,Grass Knot
0390,Poison Jab
0390,Rest
0390,Rock Slide
0390,Taunt
0390,Swords Dance
0390,Gunk Shot
0390,Substitute
0390,Will-O-Wisp
0390,Stealth Rock
0390,Heat Wave
0390,Encore
0390,Flamethrower
0390,Helping Hand
0390,Nasty Plot
0390,Fire Blast
0390,Fire Pledge
0390,Overheat
0390,Flare Blitz
0390,Tera Blast
0390,Knock Off
0390,Vacuum Wave
0390,Uproar
0390,Focus Punch
0390,Burning Jealousy
0391,Take Down
0391,Fake Tears
0391,Agility
0391,Mud-Slap
0391,Protect
0391,Low Kick
0391,Acrobatics
0391,Thief
0391,Fire Spin
0391,Facade
0391,Swift
0391,Rock Tomb
0391,Flame Charge
0391,Low Sweep
0391,Fling
0391,Endure
0391,Sunny Day
0391,Dig
0391,Brick Break
0391,Zen Headbutt
0391,U-turn
0391,Shadow Claw
0391,Bulk Up
0391,Fire Punch
0391,Thunder Punch
0391,Sleep Talk
0391,Drain Punch
0391,Metronome
0391,Grass Knot
0391,Poison Jab
0391,Rest
0391,Rock Slide
0391,Taunt
0391,Swords Dance
0391,Gunk Shot
0391,Substitute
0391,Will-O-Wisp
0391,Stealth Rock
0391,Heat Wave
0391,Encore
0391,Flamethrower
0391,Helping Hand
0391,Reversal
0391,Nasty Plot
0391,Fire Blast
0391,Fire Pledge
0391,Overheat
0391,Focus Blast
0391,Flare Blitz
0391,Close Combat
0391,Tera Blast
0391,Smack Down
0391,Knock Off
0391,Vacuum Wave
0391,Uproar
0391,Focus Punch
0391,Burning Jealousy
0391,Lash Out
0392,Take Down
0392,Fake Tears
0392,Agility
0392,Mud-Slap
0392,Scary Face
0392,Protect
0392,Low Kick
0392,Acrobatics
0392,Thief
0392,Fire Spin
0392,Facade
0392,Aerial Ace
0392,Bulldoze
0392,Swift
0392,Rock Tomb
0392,Flame Charge
0392,Low Sweep
0392,Fling
0392,Endure
0392,Sunny Day
0392,Dig
0392,Brick Break
0392,Zen Headbutt
0392,U-turn
0392,Shadow Claw
0392,Bulk Up
0392,Body Slam
0392,Fire Punch
0392,Thunder Punch
0392,Sleep Talk
0392,Drain Punch
0392,Metronome
0392,Grass Knot
0392,Poison Jab
0392,Rest
0392,Rock Slide
0392,Taunt
0392,Swords Dance
0392,Gunk Shot
0392,Substitute
0392,Will-O-Wisp
0392,Aura Sphere
0392,Stealth Rock
0392,Heat Wave
0392,Encore
0392,Flamethrower
0392,Calm Mind
0392,Helping Hand
0392,Reversal
0392,Nasty Plot
0392,Fire Blast
0392,Fire Pledge
0392,Earthquake
0392,Stone Edge
0392,Giga Impact
0392,Blast Burn
0392,Overheat
0392,Focus Blast
0392,Hyper Beam
0392,Flare Blitz
0392,Close Combat
0392,Solar Beam
0392,Tera Blast
0392,Roar
0392,Smack Down
0392,Knock Off
0392,Vacuum Wave
0392,Uproar
0392,Focus Punch
0392,Burning Jealousy
0392,Lash Out
0393,Charm
0393,Agility
0393,Protect
0393,Water Pulse
0393,Disarming Voice
0393,Chilling Water
0393,Facade
0393,Aerial Ace
0393,Swift
0393,Icy Wind
0393,Rock Tomb
0393,Fling
0393,Endure
0393,Rain Dance
0393,Snowscape
0393,Brick Break
0393,Sleep Talk
0393,Waterfall
0393,Grass Knot
0393,Rest
0393,Substitute
0393,Liquidation
0393,Surf
0393,Ice Spinner
0393,Helping Hand
0393,Ice Beam
0393,Hydro Pump
0393,Blizzard
0393,Water Pledge
0393,Tera Blast
0393,Haze
0393,Weather Ball
0393,Flip Turn
0394,Take Down
0394,Charm
0394,Agility
0394,Protect
0394,Water Pulse
0394,Disarming Voice
0394,Chilling Water
0394,Facade
0394,Aerial Ace
0394,Metal Claw
0394,Swift
0394,Icy Wind
0394,Rock Tomb
0394,Fling
0394,Endure
0394,Rain Dance
0394,Snowscape
0394,Brick Break
0394,Shadow Claw
