pokedex_id,game,description 
0347,"['HeartGold', 'SoulSilver']","An ancestral Pokémon that lived in the ocean. Over time, its eight feet transformed into wings."
0347,"['Black', 'White', 'Black 2', 'White 2']",A Pokémon ancestor that was reanimated from a fossil. It lived in the sea and hunted with claws.
0347,['X'],It is a kind of Pokémon progenitor. It uses its extending claws to catch prey hiding among rocks on the seafloor.
0347,['Y'],A Pokémon ancestor that was reanimated from a fossil. It lived in the sea and hunted with claws.
0347,['Omega Ruby'],Anorith was regenerated from a prehistoric fossil. This primitive Pokémon once lived in warm seas. It grips its prey firmly between its two large claws.
0347,['Alpha Sapphire'],"Anorith is said to be a type of Pokémon predecessor, with eight wings at the sides of its body. This Pokémon swam in the primordial sea by undulating these eight wings."
0347,['Ultra Sun'],"When restored Anorith are released into the ocean, they don’t thrive, because the water composition has changed since their era."
0347,['Ultra Moon'],"This is one kind of primeval bug Pokémon. With eight wings, it could apparently swim a lot faster than you’d expect."
0347,['Sword'],"This Pokémon was restored from a fossil. Anorith lived in the ocean about 100,000,000 years ago, hunting with its pair of claws."
0347,['Shield'],Anorith can swim swiftly by pulling its eight wings through the water like oars on a boat. This Pokémon is an ancestor of modern bug Pokémon.
0347,"['Brilliant Diamond', 'Shining Pearl']",This Pokémon ancestor was reanimated from a fossil. It lived in the sea and hunted with its claws.
0348,['Ruby'],ARMALDO’s tough armor makes all attacks bounce off. This POKéMON’s two enormous claws can be freely extended or contracted. They have the power to punch right through a steel slab.
0348,['Sapphire'],"ARMALDO is a POKéMON species that became extinct in prehistoric times. This POKéMON is said to have walked on its hind legs, which would have been more convenient for life on land."
0348,"['FireRed', 'LeafGreen']","Protected by a hard shell, its body is very sturdy. It skewers prey with its claws to feed."
0348,['Emerald'],"ARMALDO usually lives on land. However, when it hunts for prey, it dives beneath the ocean. It swims around using its two large wings."
0348,"['Diamond', 'Pearl', 'Platinum']",It went ashore after evolving. Its entire body is clad in a sturdy armor.
0348,"['HeartGold', 'SoulSilver']","Its enormous, retractable claws can cut through most anything. Its entire body is clad in sturdy plates."
0348,"['Black', 'White', 'Black 2', 'White 2']",It went ashore after evolving. Its entire body is clad in a sturdy armor.
0348,['X'],"Its enormous, retractable claws can cut through most anything. Its entire body is clad in sturdy plates."
0348,['Y'],"Protected by a hard shell, its body is very sturdy. It skewers prey with its claws to feed."
0348,['Omega Ruby'],Armaldo’s tough armor makes all attacks bounce off. This Pokémon’s two enormous claws can be freely extended or contracted. They have the power to punch right through a steel slab.
0348,['Alpha Sapphire'],"Armaldo is a Pokémon species that became extinct in prehistoric times. This Pokémon is said to have walked on its hind legs, which would have been more convenient for life on land."
0348,['Ultra Sun'],It lived on land and went out into the sea to hunt for prey. Its sharp claws were its greatest weapon.
0348,['Ultra Moon'],Armaldo adapted from living in water to living on land. It has been determined that it is the ancestor of some bug Pokémon.
0348,['Sword'],"After evolution, this Pokémon emerged onto land. Its lower body has become stronger, and blows from its tail are devastating."
0348,['Shield'],"Though it lives on land, it’s also a good swimmer. It dives into the ocean in search of prey, using its sharp claws to take down its quarry."
0348,"['Brilliant Diamond', 'Shining Pearl']",It went ashore after evolving. Its entire body is clad in a sturdy armor.
0349,['Ruby'],"FEEBAS’s fins are ragged and tattered from the start of its life. Because of its shoddy appearance, this POKéMON is largely ignored. It is capable of living in both the sea and in rivers."
0349,['Sapphire'],"While FEEBAS’s body is in tatters, it has a hardy and tenacious life force that enables it to live anywhere. However, this POKéMON is also slow and dimwitted, making it an easy catch."
0349,"['FireRed', 'LeafGreen']","Ridiculed for its shabby appearance, it is ignored by researchers. It lives in ponds choked with weeds."
0349,['Emerald'],"FEEBAS live in ponds that are heavily infested with weeds. Because of its hopelessly shabby appearance, it seems as if few TRAINERS raise it."
0349,['Diamond'],"It is famous for its shabby appearance. While populous, they tend to cluster in set locations."
0349,['Pearl'],"It eats anything, so it can even live in polluted streams and lakes. No one pays any attention to it."
0349,['Platinum'],"It is a shabby and ugly Pokémon. However, it is very hardy and can survive on little water."
0349,"['HeartGold', 'SoulSilver']",It is the shabbiest Pokémon of all. It forms in schools and lives at the bottom of rivers.
0349,"['Black', 'White', 'Black 2', 'White 2']","It is a shabby and ugly Pokémon. However, it is very hardy and can survive on little water."
0349,['X'],"It eats anything, so it can even live in polluted streams and lakes. No one pays any attention to it."
0349,['Y'],It is the shabbiest Pokémon of all. It forms in schools and lives at the bottom of rivers.
0349,['Omega Ruby'],"Feebas’s fins are ragged and tattered from the start of its life. Because of its shoddy appearance, this Pokémon is largely ignored. It is capable of living in both the sea and in rivers."
0349,['Alpha Sapphire'],"While Feebas’s body is in tatters, it has a hardy and tenacious life force that enables it to live anywhere. However, this Pokémon is also slow and dimwitted, making it an easy catch."
0349,['Sun'],"A tough Pokémon that is perfectly fine even in dirty water. However, due to its ragged, shabby appearance, it isn’t popular."
0349,['Moon'],"Although unattractive and unpopular, this Pokémon’s marvelous vitality has made it a subject of research."
0349,['Ultra Sun'],"They look ragged, so no one catches them. They look like they’d taste bad, so predators won’t eat them. And their numbers continue to grow."
0349,['Ultra Moon'],"Because of its wretched appearance, most people pay it no attention, but there are some who collect Feebas—and Feebas alone!"
0349,['Sword'],"Although unattractive and unpopular, this Pokémon’s marvelous vitality has made it a subject of research."
0349,['Shield'],"It is a shabby and ugly Pokémon. However, it is very hardy and can survive on little water."
0349,['Brilliant Diamond'],"They are famous for their shabby appearance. Although populous, they tend to cluster in set locations."
0349,['Shining Pearl'],"It eats anything, so it can even live in polluted streams and lakes. No one pays any attention to it."
0350,['Ruby'],MILOTIC is said to be the most beautiful of all the POKéMON. It has the power to becalm such emotions as anger and hostility to quell bitter feuding.
0350,['Sapphire'],"MILOTIC live at the bottom of large lakes. When this POKéMON’s body glows a vivid pink, it releases a pulsing wave of energy that brings soothing calm to restless spirits."
0350,"['FireRed', 'LeafGreen']",MILOTIC is breathtakingly beautiful. Those that see it are said to forget their combative spirits.
0350,['Emerald'],"It is said to live at the bottom of large lakes. Considered to be the most beautiful of all POKéMON, it has been depicted in paintings and statues."
0350,['Diamond'],"When people bicker, it is said to arise from the depths of lakes to becalm violent hearts."
0350,['Pearl'],It is the world’s most beautiful Pokémon. There are many works of art featuring MILOTIC.
0350,['Platinum'],Its lovely scales are described as rainbow colored. They change color depending on the viewing angle.
0350,"['HeartGold', 'SoulSilver']",It’s said that a glimpse of a MILOTIC and its beauty will calm any hostile emotions you’re feeling.
0350,"['Black', 'White', 'Black 2', 'White 2']",Its lovely scales are described as rainbow colored. They change color depending on the viewing angle.
0350,['X'],Milotic is breathtakingly beautiful. Those that see it are said to forget their combative spirits.
0350,['Y'],It is the world’s most beautiful Pokémon. There are many works of art featuring Milotic.
0350,['Omega Ruby'],Milotic is said to be the most beautiful of all the Pokémon. It has the power to becalm such emotions as anger and hostility to quell bitter feuding.
0350,['Alpha Sapphire'],"Milotic live at the bottom of large lakes. When this Pokémon’s body glows a vivid pink, it releases a pulsing wave of energy that brings soothing calm to troubled hearts."
0350,['Sun'],Milotic has provided inspiration to many artists. It has even been referred to as the most beautiful Pokémon of all.
0350,['Moon'],"It lives at the bottom of clear lakes. In times of war, it shows itself, which soothes people’s minds and hearts."
0350,['Ultra Sun'],"While Milotic is said to be the most beautiful Pokémon, Trainers who like Feebas and have raised it are seemingly disappointed by Milotic."
0350,['Ultra Moon'],Its dwelling place is the bottom of big lakes. Those who behold its loveliness are said to have their hearts purified.
0350,['Sword'],Milotic has provided inspiration to many artists. It has even been referred to as the most beautiful Pokémon of all.
0350,['Shield'],It’s said that a glimpse of a Milotic and its beauty will calm any hostile emotions you’re feeling.
0350,['Brilliant Diamond'],"When people bicker, it is said to arise from the depths of lakes to becalm violent hearts."
0350,['Shining Pearl'],It is the world’s most beautiful Pokémon. There are many works of art featuring Milotic.
0351,['Ruby'],CASTFORM’s appearance changes with the weather. This POKéMON gained the ability to use the vast power of nature to protect its tiny body.
0351,['Sapphire'],"CASTFORM borrows the power of nature to transform itself into the guises of the sun, rain clouds, and snow clouds. This POKéMON’s feelings change with the weather."
0351,"['FireRed', 'LeafGreen']","It has the ability to change its form into the sun, the rain, or a snow cloud, depending on the weather."
0351,['Emerald'],It alters its form depending on the weather. Changes in the climate such as the temperature and humidity appear to affect its cellular structure.
0351,"['Diamond', 'Pearl', 'Platinum']","Its appearance changes with the weather. Recently, its molecules were found to be just like water."
0351,"['HeartGold', 'SoulSilver']","This Pokémon can change its cells, taking different forms based on the temperature and humidity."
0351,"['Black', 'White']","Its appearance changes with the weather. Recently, its molecules were found to be just like water."
0351,"['Black 2', 'White 2']","Temperature and weather affect its cellular structure, so this Pokémon changes form according to the weather."
0351,['X'],"This Pokémon can change its cells, taking different forms based on the temperature and humidity."
0351,['Y'],"It has the ability to change its form into the sun, the rain, or a snow cloud, depending on the weather."
0351,['Omega Ruby'],Castform’s appearance changes with the weather. This Pokémon gained the ability to use the vast power of nature to protect its tiny body.
0351,['Alpha Sapphire'],"Castform borrows the power of nature to transform itself into the guises of the sun, rain, and snow-clouds. This Pokémon’s feelings change with the weather."
0351,['Sun'],It changes its form depending on the weather. Changes in the temperature or humidity appear to affect its cellular structure.
0351,['Moon'],"Its form changes on its own, due to its cells’ sensitive reactions to temperature and humidity."
0351,['Ultra Sun'],"Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will."
0351,['Ultra Moon'],"Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!"
0351,"['Brilliant Diamond', 'Shining Pearl']","Its appearance changes with the weather. Recently, its molecules were found to be just like water."
0351,['Ruby'],CASTFORM’s appearance changes with the weather. This POKéMON gained the ability to use the vast power of nature to protect its tiny body.
0351,['Sapphire'],"CASTFORM borrows the power of nature to transform itself into the guises of the sun, rain clouds, and snow clouds. This POKéMON’s feelings change with the weather."
0351,"['FireRed', 'LeafGreen']","It has the ability to change its form into the sun, the rain, or a snow cloud, depending on the weather."
0351,['Emerald'],It alters its form depending on the weather. Changes in the climate such as the temperature and humidity appear to affect its cellular structure.
0351,"['Diamond', 'Pearl', 'Platinum']","Its appearance changes with the weather. Recently, its molecules were found to be just like water."
0351,"['HeartGold', 'SoulSilver']","This Pokémon can change its cells, taking different forms based on the temperature and humidity."
0351,"['Black', 'White']","Its appearance changes with the weather. Recently, its molecules were found to be just like water."
0351,"['Black 2', 'White 2']","Temperature and weather affect its cellular structure, so this Pokémon changes form according to the weather."
0351,['X'],"This Pokémon can change its cells, taking different forms based on the temperature and humidity."
0351,['Y'],"It has the ability to change its form into the sun, the rain, or a snow cloud, depending on the weather."
0351,['Omega Ruby'],Castform’s appearance changes with the weather. This Pokémon gained the ability to use the vast power of nature to protect its tiny body.
0351,['Alpha Sapphire'],"Castform borrows the power of nature to transform itself into the guises of the sun, rain, and snow-clouds. This Pokémon’s feelings change with the weather."
0351,['Sun'],It changes its form depending on the weather. Changes in the temperature or humidity appear to affect its cellular structure.
0351,['Moon'],"Its form changes on its own, due to its cells’ sensitive reactions to temperature and humidity."
0351,['Ultra Sun'],"Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will."
0351,['Ultra Moon'],"Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!"
0351,"['Brilliant Diamond', 'Shining Pearl']","Its appearance changes with the weather. Recently, its molecules were found to be just like water."
0351,['Ruby'],CASTFORM’s appearance changes with the weather. This POKéMON gained the ability to use the vast power of nature to protect its tiny body.
0351,['Sapphire'],"CASTFORM borrows the power of nature to transform itself into the guises of the sun, rain clouds, and snow clouds. This POKéMON’s feelings change with the weather."
0351,"['FireRed', 'LeafGreen']","It has the ability to change its form into the sun, the rain, or a snow cloud, depending on the weather."
0351,['Emerald'],It alters its form depending on the weather. Changes in the climate such as the temperature and humidity appear to affect its cellular structure.
0351,"['Diamond', 'Pearl', 'Platinum']","Its appearance changes with the weather. Recently, its molecules were found to be just like water."
0351,"['HeartGold', 'SoulSilver']","This Pokémon can change its cells, taking different forms based on the temperature and humidity."
0351,"['Black', 'White']","Its appearance changes with the weather. Recently, its molecules were found to be just like water."
0351,"['Black 2', 'White 2']","Temperature and weather affect its cellular structure, so this Pokémon changes form according to the weather."
0351,['X'],"This Pokémon can change its cells, taking different forms based on the temperature and humidity."
0351,['Y'],"It has the ability to change its form into the sun, the rain, or a snow cloud, depending on the weather."
0351,['Omega Ruby'],Castform’s appearance changes with the weather. This Pokémon gained the ability to use the vast power of nature to protect its tiny body.
0351,['Alpha Sapphire'],"Castform borrows the power of nature to transform itself into the guises of the sun, rain, and snow-clouds. This Pokémon’s feelings change with the weather."
0351,['Sun'],It changes its form depending on the weather. Changes in the temperature or humidity appear to affect its cellular structure.
0351,['Moon'],"Its form changes on its own, due to its cells’ sensitive reactions to temperature and humidity."
0351,['Ultra Sun'],"Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will."
0351,['Ultra Moon'],"Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!"
0351,"['Brilliant Diamond', 'Shining Pearl']","Its appearance changes with the weather. Recently, its molecules were found to be just like water."
0351,['Ruby'],CASTFORM’s appearance changes with the weather. This POKéMON gained the ability to use the vast power of nature to protect its tiny body.
0351,['Sapphire'],"CASTFORM borrows the power of nature to transform itself into the guises of the sun, rain clouds, and snow clouds. This POKéMON’s feelings change with the weather."
0351,"['FireRed', 'LeafGreen']","It has the ability to change its form into the sun, the rain, or a snow cloud, depending on the weather."
0351,['Emerald'],It alters its form depending on the weather. Changes in the climate such as the temperature and humidity appear to affect its cellular structure.
0351,"['Diamond', 'Pearl', 'Platinum']","Its appearance changes with the weather. Recently, its molecules were found to be just like water."
0351,"['HeartGold', 'SoulSilver']","This Pokémon can change its cells, taking different forms based on the temperature and humidity."
0351,"['Black', 'White']","Its appearance changes with the weather. Recently, its molecules were found to be just like water."
0351,"['Black 2', 'White 2']","Temperature and weather affect its cellular structure, so this Pokémon changes form according to the weather."
0351,['X'],"This Pokémon can change its cells, taking different forms based on the temperature and humidity."
0351,['Y'],"It has the ability to change its form into the sun, the rain, or a snow cloud, depending on the weather."
0351,['Omega Ruby'],Castform’s appearance changes with the weather. This Pokémon gained the ability to use the vast power of nature to protect its tiny body.
0351,['Alpha Sapphire'],"Castform borrows the power of nature to transform itself into the guises of the sun, rain, and snow-clouds. This Pokémon’s feelings change with the weather."
0351,['Sun'],It changes its form depending on the weather. Changes in the temperature or humidity appear to affect its cellular structure.
0351,['Moon'],"Its form changes on its own, due to its cells’ sensitive reactions to temperature and humidity."
0351,['Ultra Sun'],"Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will."
0351,['Ultra Moon'],"Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!"
0351,"['Brilliant Diamond', 'Shining Pearl']","Its appearance changes with the weather. Recently, its molecules were found to be just like water."
0352,['Ruby'],KECLEON is capable of changing its body colors at will to blend in with its surroundings. There is one exception - this POKéMON can’t change the zigzag pattern on its belly.
0352,['Sapphire'],"KECLEON alters its body coloration to blend in with its surroundings, allowing it to sneak up on its prey unnoticed. Then it lashes out with its long, stretchy tongue to instantly ensnare the unsuspecting target."
0352,"['FireRed', 'LeafGreen']",It changes body color to blend in with its surroundings. It also changes color if it is happy or sad.
0352,['Emerald'],A POKéMON that has the ability to alter its body colors to match its surroundings. A KECLEON reverts to its original colors if it is startled.
0352,"['Diamond', 'Pearl', 'Platinum']","It can freely change its body’s color. The zigzag pattern on its belly doesn’t change, however."
0352,"['HeartGold', 'SoulSilver']",It changes its shading to match its surroundings so it can sneak up on prey. Only its belly patterns stay fixed.
0352,"['Black', 'White', 'Black 2', 'White 2']","It can freely change its body’s color. The zigzag pattern on its belly doesn’t change, however."
0352,['X'],"It can freely change its body’s color. The zigzag pattern on its belly doesn’t change, however."
0352,['Y'],It changes its shading to match its surroundings so it can sneak up on prey. Only its belly patterns stay fixed.
0352,['Omega Ruby'],Kecleon is capable of changing its body colors at will to blend in with its surroundings. There is one exception—this Pokémon can’t change the zigzag pattern on its belly.
0352,['Alpha Sapphire'],"Kecleon alters its body coloration to blend in with its surroundings, allowing it to sneak up on its prey unnoticed. Then it lashes out with its long, stretchy tongue to instantly ensnare the unsuspecting target."
0352,['Ultra Sun'],"It changes its hue to blend into its surroundings. If no one takes notice of it for too long, it will pout and never reveal itself."
0352,['Ultra Moon'],"Its color changes for concealment and also when its mood or health changes. The darker the color, the healthier it is."
0352,"['Brilliant Diamond', 'Shining Pearl']","It can freely change its body’s color. The zigzag pattern on its belly doesn’t change, however."
0353,['Ruby'],"SHUPPET is attracted by feelings of jealousy and vindictiveness. If someone develops strong feelings of vengeance, this POKéMON will appear in a swarm and line up beneath the eaves of that person’s home."
0353,['Sapphire'],"SHUPPET grows by feeding on dark emotions, such as vengefulness and envy, in the hearts of people. It roams through cities in search of grudges that taint people."
0353,"['FireRed', 'LeafGreen']",It loves to feed on feelings like envy and malice. Its upright horn catches the emotions of people.
0353,['Emerald'],This POKéMON roams about deep in the night seeking such negative emotions as grudges and envy. It retreats to its nest when the sun begins to rise.
0353,"['Diamond', 'Pearl', 'Platinum']",It loves vengeful emotions and hangs in rows under the eaves of houses where vengeful people live.
0353,"['HeartGold', 'SoulSilver']","It uses its horn to feed on envy and malice, or so it’s said. It’s very active at night."
0353,"['Black', 'White']",It loves vengeful emotions and hangs in rows under the eaves of houses where vengeful people live.
0353,"['Black 2', 'White 2']","It feeds on the dark emotions of sadness and hatred, which make it grow steadily stronger."
0353,['X'],It uses its horn to feed on envy and malice--or so it’s said. It’s very active at night.
0353,['Y'],It loves vengeful emotions and hangs in rows under the eaves of houses where vengeful people live.
0353,['Omega Ruby'],"Shuppet is attracted by feelings of jealousy and vindictiveness. If someone develops strong feelings of vengeance, this Pokémon will appear in a swarm and line up beneath the eaves of that person’s home."
0353,['Alpha Sapphire'],"Shuppet grows by feeding on dark emotions, such as vengefulness and envy, in the hearts of people. It roams through cities in search of grudges that taint people."
0353,['Ultra Sun'],"It eats up emotions like malice, jealousy, and resentment, so some people are grateful for its presence."
0353,['Ultra Moon'],"There’s a proverb that says, “Shun the house where Shuppet gather in the growing dusk.”"
0353,"['Brilliant Diamond', 'Shining Pearl']",They love vengeful emotions and hang in rows under the eaves of houses where vengeful people live.
0353,['Scarlet'],It loves to feed on feelings like envy and malice. Its upright horn catches the emotions of people.
0353,['Violet'],"It feeds on the dark emotions of sadness and hatred, which make it grow steadily stronger."
0354,['Ruby'],BANETTE generates energy for laying strong curses by sticking pins into its own body. This POKéMON was originally a pitiful plush doll that was thrown away.
0354,['Sapphire'],"A cursed energy permeated the stuffing of a discarded and forgotten plush doll, giving it new life as BANETTE. The POKéMON’s energy would escape if it were to ever open its mouth."
0354,"['FireRed', 'LeafGreen']","Strong feelings of hatred turned a puppet into a POKéMON. If it opens its mouth, its cursed energy escapes."
0354,['Emerald'],An abandoned plush doll became this POKéMON. They are said to live in garbage dumps and wander about in search of the children that threw them away.
0354,"['Diamond', 'Pearl', 'Platinum']",A doll that became a Pokémon over its grudge from being junked. It seeks the child that disowned it.
0354,"['HeartGold', 'SoulSilver']",This Pokémon developed from an abandoned doll that amassed a grudge. It is seen in dark alleys.
0354,"['Black', 'White']",A doll that became a Pokémon over its grudge from being junked. It seeks the child that disowned it.
0354,"['Black 2', 'White 2']",A doll that became a Pokémon over its grudge of being thrown away. It seeks the child who disowned it.
0354,['X'],A doll that became a Pokémon over its grudge from being junked. It seeks the child that disowned it.
0354,['Y'],"Strong feelings of hatred turned a puppet into a Pokémon. If it opens its mouth, its cursed energy escapes."
0354,['Omega Ruby'],Banette generates energy for laying strong curses by sticking pins into its own body. This Pokémon was originally a pitiful plush doll that was thrown away.
0354,['Alpha Sapphire'],"A cursed energy permeated the stuffing of a discarded and forgotten plush doll, giving it new life as Banette. The Pokémon’s energy would escape if it were to ever open its mouth."
0354,['Ultra Sun'],"It’s a stuffed toy that was thrown away and became possessed, ever searching for the one who threw it away so it can exact its revenge."
0354,['Ultra Moon'],"Resentment at being cast off made it spring into being. Some say that treating it well will satisfy it, and it will once more become a stuffed toy."
0354,"['Brilliant Diamond', 'Shining Pearl']","A doll bore a grudge over being junked, and it became a Pokémon. It seeks the child that disowned it."
0354,['Scarlet'],This Pokémon developed from an abandoned doll that amassed a grudge. It is seen in dark alleys.
0354,['Violet'],"Strong feelings of hatred turned a puppet into a Pokémon. If it opens its mouth, its cursed energy escapes."
0354,['Ruby'],BANETTE generates energy for laying strong curses by sticking pins into its own body. This POKéMON was originally a pitiful plush doll that was thrown away.
0354,['Sapphire'],"A cursed energy permeated the stuffing of a discarded and forgotten plush doll, giving it new life as BANETTE. The POKéMON’s energy would escape if it were to ever open its mouth."
0354,"['FireRed', 'LeafGreen']","Strong feelings of hatred turned a puppet into a POKéMON. If it opens its mouth, its cursed energy escapes."
0354,['Emerald'],An abandoned plush doll became this POKéMON. They are said to live in garbage dumps and wander about in search of the children that threw them away.
0354,"['Diamond', 'Pearl', 'Platinum']",A doll that became a Pokémon over its grudge from being junked. It seeks the child that disowned it.
0354,"['HeartGold', 'SoulSilver']",This Pokémon developed from an abandoned doll that amassed a grudge. It is seen in dark alleys.
0354,"['Black', 'White']",A doll that became a Pokémon over its grudge from being junked. It seeks the child that disowned it.
0354,"['Black 2', 'White 2']",A doll that became a Pokémon over its grudge of being thrown away. It seeks the child who disowned it.
0354,['X'],A doll that became a Pokémon over its grudge from being junked. It seeks the child that disowned it.
0354,['Y'],"Strong feelings of hatred turned a puppet into a Pokémon. If it opens its mouth, its cursed energy escapes."
0354,['Omega Ruby'],Banette generates energy for laying strong curses by sticking pins into its own body. This Pokémon was originally a pitiful plush doll that was thrown away.
0354,['Alpha Sapphire'],"A cursed energy permeated the stuffing of a discarded and forgotten plush doll, giving it new life as Banette. The Pokémon’s energy would escape if it were to ever open its mouth."
0354,['Ultra Sun'],"It’s a stuffed toy that was thrown away and became possessed, ever searching for the one who threw it away so it can exact its revenge."
0354,['Ultra Moon'],"Resentment at being cast off made it spring into being. Some say that treating it well will satisfy it, and it will once more become a stuffed toy."
0354,"['Brilliant Diamond', 'Shining Pearl']","A doll bore a grudge over being junked, and it became a Pokémon. It seeks the child that disowned it."
0354,['Scarlet'],This Pokémon developed from an abandoned doll that amassed a grudge. It is seen in dark alleys.
0354,['Violet'],"Strong feelings of hatred turned a puppet into a Pokémon. If it opens its mouth, its cursed energy escapes."
0355,['Ruby'],"DUSKULL can pass through any wall no matter how thick it may be. Once this POKéMON chooses a target, it will doggedly pursue the intended victim until the break of dawn."
0355,['Sapphire'],DUSKULL wanders lost among the deep darkness of midnight. There is an oft-told admonishment given to misbehaving children that this POKéMON will spirit away bad children who earn scoldings from their mothers.
0355,"['FireRed', 'LeafGreen']","Making itself invisible, it silently sneaks up to prey. It has the ability to slip through thick walls."
0355,['Emerald'],A glare from its single scarlet eye makes even burly grown-ups freeze in utter fear. It is a nocturnal POKéMON that roams about under the cloak of darkness.
0355,"['Diamond', 'Pearl']","It doggedly pursues its prey wherever it goes. However, the chase is abandoned at sunrise."
0355,['Platinum'],It loves the crying of children. It startles bad kids by passing through walls and making them cry.
0355,"['HeartGold', 'SoulSilver']","If it finds bad children who won’t listen to their parents, it will spirit them away--or so it’s said."
0355,"['Black', 'White', 'Black 2', 'White 2']",It loves the crying of children. It startles bad kids by passing through walls and making them cry.
0355,['X'],"It doggedly pursues its prey wherever it goes. However, the chase is abandoned at sunrise."
0355,['Y'],"If it finds bad children who won’t listen to their parents, it will spirit them away--or so it’s said."
0355,['Omega Ruby'],"Duskull can pass through any wall no matter how thick it may be. Once this Pokémon chooses a target, it will doggedly pursue the intended victim until the break of dawn."
0355,['Alpha Sapphire'],Duskull wanders lost among the deep darkness of midnight. There is an oft-told admonishment given to misbehaving children that this Pokémon will spirit away bad children who earn scoldings from their mothers.
0355,['Sword'],"If it finds bad children who won’t listen to their parents, it will spirit them away—or so it’s said."
0355,['Shield'],"Making itself invisible, it silently sneaks up to prey. It has the ability to slip through thick walls."
0355,"['Brilliant Diamond', 'Shining Pearl']","It doggedly pursues its prey wherever the prey goes. However, the chase is abandoned at sunrise."
0355,['Legends: Arceus'],I’ve heard that the children of Hisui all begin to behave once they’ve been told the story of how this Pokémon roams about before the witching hour to spirit away misbehaving children.
0356,['Ruby'],"DUSCLOPS’s body is completely hollow - there is nothing at all inside. It is said that its body is like a black hole. This POKéMON will absorb anything into its body, but nothing will ever come back out."
0356,['Sapphire'],"DUSCLOPS absorbs anything, however large the object may be. This POKéMON hypnotizes its foe by waving its hands in a macabre manner and by bringing its single eye to bear. The hypnotized foe is made to do DUSCLOPS’s bidding."
0356,"['FireRed', 'LeafGreen']","Its body is entirely hollow. When it opens its mouth, it sucks everything in as if it were a black hole."
0356,['Emerald'],"It is thought that its body is hollow with only a spectral ball of fire burning inside. However, no one has been able to confirm this theory as fact."
0356,"['Diamond', 'Pearl']",Its body is hollow. It is said that those who look into its body are sucked into the void.
0356,['Platinum'],It seeks drifting will-o’-the-wisps and sucks them into its empty body. What happens inside is a mystery.
0356,"['HeartGold', 'SoulSilver']",Anyone who dares peer into its body to see its spectral ball of fire will have their spirit stolen away.
0356,"['Black', 'White', 'Black 2', 'White 2']",It seeks drifting will-o’-the-wisps and sucks them into its empty body. What happens inside is a mystery.
0356,['X'],Anyone who dares peer into its body to see its spectral ball of fire will have their spirit stolen away.
0356,['Y'],Its body is hollow. It is said that those who look into its body are sucked into the void.
0356,['Omega Ruby'],"Dusclops’s body is completely hollow—there is nothing at all inside. It is said that its body is like a black hole. This Pokémon will absorb anything into its body, but nothing will ever come back out."
0356,['Alpha Sapphire'],"Dusclops absorbs anything, however large the object may be. This Pokémon hypnotizes its foe by waving its hands in a macabre manner and by bringing its single eye to bear. The hypnotized foe is made to do Dusclops’s bidding."
0356,['Sword'],"Its body is entirely hollow. When it opens its mouth, it sucks everything in as if it were a black hole."
0356,['Shield'],It seeks drifting will-o’-the-wisps and sucks them into its empty body. What happens inside is a mystery.
0356,"['Brilliant Diamond', 'Shining Pearl']",Its body is hollow. It is said that those who look into its body are sucked into the void.
0356,['Legends: Arceus'],"There are rumors that peeking inside its bandage-wrapped body will cause one to get pulled in through the gaps between the bandages, never to return. I’ve been too scared to verify."
0357,['Ruby'],"The bunches of fruit around TROPIUS’s neck are very popular with children. This POKéMON loves fruit, and eats it continuously. Apparently, its love for fruit resulted in its own outgrowth of fruit."
0357,['Sapphire'],Children of the southern tropics eat as snacks the fruit that grows in bunches around the neck of TROPIUS. This POKéMON flies by flapping the leaves on its back as if they were wings.
0357,"['FireRed', 'LeafGreen']",It lives in tropical jungles. The bunch of fruit around its neck is delicious. The fruit grows twice a year.
0357,['Emerald'],"It flies by flapping its broad leaves. The bunch of fruit that grows around its neck is deliciously sweet. In the spring, it scatters pollen from its neck."
0357,"['Diamond', 'Pearl']","Because it continually ate only its favorite fruit, the fruit started growing around its neck."
0357,['Platinum'],Delicious fruits grew out from around its neck because it always ate the same kind of fruit.
0357,"['HeartGold', 'SoulSilver']",The bunch of fruit around its neck ripens twice a year and is delicious. It’s a highly favored tropical snack.
0357,"['Black', 'White']",Delicious fruits grew out from around its neck because it always ate the same kind of fruit.
0357,"['Black 2', 'White 2']","It flies by flapping its broad leaves and gives the sweet, delicious fruit around its neck to children."
0357,['X'],"It flies by flapping its broad leaves and gives the sweet, delicious fruit around its neck to children."
0357,['Y'],The bunch of fruit around its neck ripens twice a year and is delicious. It’s a highly favored tropical snack.
0357,['Omega Ruby'],"The bunches of fruit around Tropius’s neck are very popular with children. This Pokémon loves fruit, and eats it continuously. Apparently, its love for fruit resulted in its own outgrowth of fruit."
