pokedex_id,game,location
0300,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0300,"['Sword', 'Shield']",Not available in this game
0300,"['Brilliant Diamond', 'Shining Pearl']","Route 222, Spacious Cave"
0300,['Legends: Arceus'],Not available in this game
0300,"['Scarlet', 'Violet']",Location data not yet available
0301,"['Ruby', 'Sapphire']",Evolve Skitty
0301,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0301,['Emerald'],Evolve Skitty
0301,"['Diamond', 'Pearl', 'Platinum']",Evolve Skitty
0301,"['HeartGold', 'SoulSilver']",Trade/migrate from another game
0301,"['Black', 'White', 'Black 2']",Trade/migrate from another game
0301,['White 2'],Castelia City
0301,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Skitty
0301,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0301,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0301,"['Sword', 'Shield']",Not available in this game
0301,"['Brilliant Diamond', 'Shining Pearl']",Evolve Skitty
0301,['Legends: Arceus'],Not available in this game
0301,"['Scarlet', 'Violet']",Location data not yet available
0302,['Ruby'],Trade/migrate from another game
0302,['Sapphire'],"Cave of Origin, Granite Cave, Sky Pillar, Victory Road"
0302,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0302,['Emerald'],"Cave of Origin, Granite Cave, Sky Pillar, Victory Road"
0302,"['Diamond', 'Pearl', 'Platinum']",Iron Island
0302,['HeartGold'],Route 9
0302,['SoulSilver'],Trade/migrate from another game
0302,"['Black', 'White']",Challenger's Cave
0302,"['Black 2', 'White 2']",Trade/migrate from another game
0302,"['X', 'Y']",Reflection Cave
0302,['Omega Ruby'],Trade/migrate from another game
0302,['Alpha Sapphire'],"Cave of Origin, Granite Cave, Sky Pillar, Victory Road"
0302,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","Ten Carat Hill, Vast Poni Canyon"
0302,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0302,['Sword'],Trade/migrate from another game
0302,['Shield'],"Dusty Bowl, Lakeside Cave"
0302,['Brilliant Diamond'],Trade/migrate from another game
0302,['Shining Pearl'],"Dazzling Cave, Stargleam Cavern"
0302,['Legends: Arceus'],Not available in this game
0302,"['Scarlet', 'Violet']","North Province (Area One), North Province (Area Two), North Province (Area Three), East Province (Area One), East Province (Area Three), South Province (Area One), South Province (Area Six), West Province (Area One), West Province (Area Two), West Province (Area Three), The Great Crater of Paldea, Glaseado Mountain"
0302,['Ruby'],Trade/migrate from another game
0302,['Sapphire'],"Cave of Origin, Granite Cave, Sky Pillar, Victory Road"
0302,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0302,['Emerald'],"Cave of Origin, Granite Cave, Sky Pillar, Victory Road"
0302,"['Diamond', 'Pearl', 'Platinum']",Iron Island
0302,['HeartGold'],Route 9
0302,['SoulSilver'],Trade/migrate from another game
0302,"['Black', 'White']",Challenger's Cave
0302,"['Black 2', 'White 2']",Trade/migrate from another game
0302,"['X', 'Y']",Reflection Cave
0302,['Omega Ruby'],Trade/migrate from another game
0302,['Alpha Sapphire'],"Cave of Origin, Granite Cave, Sky Pillar, Victory Road"
0302,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","Ten Carat Hill, Vast Poni Canyon"
0302,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0302,['Sword'],Trade/migrate from another game
0302,['Shield'],"Dusty Bowl, Lakeside Cave"
0302,['Brilliant Diamond'],Trade/migrate from another game
0302,['Shining Pearl'],"Dazzling Cave, Stargleam Cavern"
0302,['Legends: Arceus'],Not available in this game
0302,"['Scarlet', 'Violet']","North Province (Area One), North Province (Area Two), North Province (Area Three), East Province (Area One), East Province (Area Three), South Province (Area One), South Province (Area Six), West Province (Area One), West Province (Area Two), West Province (Area Three), The Great Crater of Paldea, Glaseado Mountain"
0303,['Ruby'],"Cave of Origin, Granite Cave, Sky Pillar, Victory Road"
0303,"['Sapphire', 'FireRed', 'LeafGreen']",Trade/migrate from another game
0303,['Emerald'],Victory Road
0303,"['Diamond', 'Pearl', 'Platinum']",Iron Island
0303,['HeartGold'],Trade/migrate from another game
0303,['SoulSilver'],Route 9
0303,"['Black', 'White']",Challenger's Cave
0303,"['Black 2', 'White 2']",Trade/migrate from another game
0303,"['X', 'Y']",Glittering Cave
0303,['Omega Ruby'],"Cave of Origin, Granite Cave, Sky Pillar, Victory Road"
0303,['Alpha Sapphire'],Trade/migrate from another game
0303,"['Sun', 'Moon']",Trade/migrate from another game
0303,"['Ultra Sun', 'Ultra Moon']",Ten Carat Hill
0303,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0303,['Sword'],"Bridge Field, Dusty Bowl, Lakeside Cave"
0303,['Shield'],Trade/migrate from another game
0303,['Brilliant Diamond'],"Dazzling Cave, Stargleam Cavern"
0303,['Shining Pearl'],Trade/migrate from another game
0303,['Legends: Arceus'],Not available in this game
0303,"['Scarlet', 'Violet']",Location data not yet available
0303,['Ruby'],"Cave of Origin, Granite Cave, Sky Pillar, Victory Road"
0303,"['Sapphire', 'FireRed', 'LeafGreen']",Trade/migrate from another game
0303,['Emerald'],Victory Road
0303,"['Diamond', 'Pearl', 'Platinum']",Iron Island
0303,['HeartGold'],Trade/migrate from another game
0303,['SoulSilver'],Route 9
0303,"['Black', 'White']",Challenger's Cave
0303,"['Black 2', 'White 2']",Trade/migrate from another game
0303,"['X', 'Y']",Glittering Cave
0303,['Omega Ruby'],"Cave of Origin, Granite Cave, Sky Pillar, Victory Road"
0303,['Alpha Sapphire'],Trade/migrate from another game
0303,"['Sun', 'Moon']",Trade/migrate from another game
0303,"['Ultra Sun', 'Ultra Moon']",Ten Carat Hill
0303,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0303,['Sword'],"Bridge Field, Dusty Bowl, Lakeside Cave"
0303,['Shield'],Trade/migrate from another game
0303,['Brilliant Diamond'],"Dazzling Cave, Stargleam Cavern"
0303,['Shining Pearl'],Trade/migrate from another game
0303,['Legends: Arceus'],Not available in this game
0303,"['Scarlet', 'Violet']",Location data not yet available
0304,"['Ruby', 'Sapphire']","Granite Cave, Victory Road"
0304,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0304,['Emerald'],"Granite Cave, Victory Road"
0304,['Diamond'],Fuego Ironworks
0304,['Pearl'],Trade/migrate from another game
0304,['Platinum'],Fuego Ironworks
0304,"['HeartGold', 'SoulSilver']",Trade/migrate from another game
0304,['Black'],Trade/migrate from another game
0304,['White'],White Forest
0304,"['Black 2', 'White 2']",Mistralton Cave
0304,['X'],Terminus Cave
0304,['Y'],Trade/migrate from another game
0304,"['Omega Ruby', 'Alpha Sapphire']","Granite Cave, Victory Road"
0304,"['Sun', 'Moon']",Trade/migrate from another game
0304,"['Ultra Sun', 'Ultra Moon']",Breed Lairon/Aggron
0304,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0304,"['Sword', 'Shield']",Lakeside Cave
0304,['Brilliant Diamond'],"Fuego Ironworks, Rocky Cave, Whiteout Cave, Icy Cave, Big Bluff Cavern, Glacial Cavern"
0304,['Shining Pearl'],"Rocky Cave, Whiteout Cave, Icy Cave, Big Bluff Cavern, Glacial Cavern"
0304,['Legends: Arceus'],Not available in this game
0304,"['Scarlet', 'Violet']",Location data not yet available
0305,"['Ruby', 'Sapphire']",Victory Road
0305,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0305,['Emerald'],Victory Road
0305,['Diamond'],Evolve Aron
0305,['Pearl'],Trade/migrate from another game
0305,['Platinum'],Evolve Aron
0305,"['HeartGold', 'SoulSilver']",Trade/migrate from another game
0305,['Black'],Trade/migrate from another game
0305,['White'],Evolve Aron
0305,"['Black 2', 'White 2']","Clay Tunnel, Underground Ruins"
0305,['X'],"Route 18, Terminus Cave"
0305,['Y'],Trade/migrate from another game
0305,"['Omega Ruby', 'Alpha Sapphire']",Victory Road
0305,"['Sun', 'Moon']",Trade/migrate from another game
0305,"['Ultra Sun', 'Ultra Moon']",Evolve Aron
0305,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0305,"['Sword', 'Shield']",Evolve Aron
0305,"['Brilliant Diamond', 'Shining Pearl']","Rocky Cave, Whiteout Cave, Icy Cave, Big Bluff Cavern, Glacial Cavern"
0305,['Legends: Arceus'],Not available in this game
0305,"['Scarlet', 'Violet']",Location data not yet available
0306,"['Ruby', 'Sapphire']",Evolve Aron/Lairon
0306,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0306,['Emerald'],Evolve Aron/Lairon
0306,['Diamond'],Evolve Aron/Lairon
0306,['Pearl'],Trade/migrate from another game
0306,['Platinum'],Evolve Aron/Lairon
0306,"['HeartGold', 'SoulSilver']",Trade/migrate from another game
0306,['Black'],Trade/migrate from another game
0306,"['White', 'Black 2', 'White 2']",Evolve Aron/Lairon
0306,['X'],Evolve Aron/Lairon
0306,['Y'],Trade/migrate from another game
0306,"['Omega Ruby', 'Alpha Sapphire']",Evolve Aron/Lairon
0306,"['Sun', 'Moon']",Trade/migrate from another game
0306,"['Ultra Sun', 'Ultra Moon']",Poni Plains
0306,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0306,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Evolve Aron/Lairon
0306,['Legends: Arceus'],Not available in this game
0306,"['Scarlet', 'Violet']",Location data not yet available
0306,"['Ruby', 'Sapphire']",Evolve Aron/Lairon
0306,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0306,['Emerald'],Evolve Aron/Lairon
0306,['Diamond'],Evolve Aron/Lairon
0306,['Pearl'],Trade/migrate from another game
0306,['Platinum'],Evolve Aron/Lairon
0306,"['HeartGold', 'SoulSilver']",Trade/migrate from another game
0306,['Black'],Trade/migrate from another game
0306,"['White', 'Black 2', 'White 2']",Evolve Aron/Lairon
0306,['X'],Evolve Aron/Lairon
0306,['Y'],Trade/migrate from another game
0306,"['Omega Ruby', 'Alpha Sapphire']",Evolve Aron/Lairon
0306,"['Sun', 'Moon']",Trade/migrate from another game
0306,"['Ultra Sun', 'Ultra Moon']",Poni Plains
0306,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0306,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Evolve Aron/Lairon
0306,['Legends: Arceus'],Not available in this game
0306,"['Scarlet', 'Violet']",Location data not yet available
0307,"['Ruby', 'Sapphire']","Mt. Pyre, Victory Road"
0307,"['FireRed', 'LeafGreen', 'Emerald']",Trade/migrate from another game
0307,"['Diamond', 'Pearl']","Route 208, 210, 211, 216, 217, Acuity Lakefront, Mt. Coronet"
0307,['Platinum'],"Route 210, 211, 216, Mt. Coronet"
0307,"['HeartGold', 'SoulSilver']","Bell Tower, Burned Tower, Sprout Tower"
0307,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0307,"['X', 'Y']",Connecting Cave
0307,"['Omega Ruby', 'Alpha Sapphire']",Mt. Pyre
0307,"['Sun', 'Moon']",Trade/migrate from another game
0307,"['Ultra Sun', 'Ultra Moon']",Breed Medicham
0307,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0307,"['Sword', 'Shield']",Not available in this game
0307,"['Brilliant Diamond', 'Shining Pearl']","Route 208, 210, 211, 216, 217, Acuity Lakefront, Mt. Coronet, Dazzling Cave, Whiteout Cave, Stargleam Cavern"
0307,['Legends: Arceus'],Not available in this game
0307,"['Scarlet', 'Violet']","South Province (Area Four), South Province (Area Six), West Province (Area Two), The Great Crater of Paldea"
0308,"['Ruby', 'Sapphire']",Victory Road
0308,"['FireRed', 'LeafGreen', 'Emerald']",Trade/migrate from another game
0308,"['Diamond', 'Pearl']","Route 217, Acuity Lakefront, Mt. Coronet, Victory Road"
0308,['Platinum'],Mt. Coronet
0308,"['HeartGold', 'SoulSilver']",Evolve Meditite
0308,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0308,"['X', 'Y']",Evolve Meditite
0308,"['Omega Ruby', 'Alpha Sapphire']",Victory Road
0308,"['Sun', 'Moon']",Trade/migrate from another game
0308,"['Ultra Sun', 'Ultra Moon']",Ultra Space Wilds
0308,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0308,"['Sword', 'Shield']",Not available in this game
0308,"['Brilliant Diamond', 'Shining Pearl']","Route 217, Acuity Lakefront, Mt. Coronet, Victory Road"
0308,['Legends: Arceus'],Not available in this game
0308,"['Scarlet', 'Violet']","South Province (Area Four), South Province (Area Six), West Province (Area Two), The Great Crater of Paldea"
0308,"['Ruby', 'Sapphire']",Victory Road
0308,"['FireRed', 'LeafGreen', 'Emerald']",Trade/migrate from another game
0308,"['Diamond', 'Pearl']","Route 217, Acuity Lakefront, Mt. Coronet, Victory Road"
0308,['Platinum'],Mt. Coronet
0308,"['HeartGold', 'SoulSilver']",Evolve Meditite
0308,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0308,"['X', 'Y']",Evolve Meditite
0308,"['Omega Ruby', 'Alpha Sapphire']",Victory Road
0308,"['Sun', 'Moon']",Trade/migrate from another game
0308,"['Ultra Sun', 'Ultra Moon']",Ultra Space Wilds
0308,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0308,"['Sword', 'Shield']",Not available in this game
0308,"['Brilliant Diamond', 'Shining Pearl']","Route 217, Acuity Lakefront, Mt. Coronet, Victory Road"
0308,['Legends: Arceus'],Not available in this game
0308,"['Scarlet', 'Violet']","South Province (Area Four), South Province (Area Six), West Province (Area Two), The Great Crater of Paldea"
0309,"['Ruby', 'Sapphire']","Route 110, 118"
0309,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0309,['Emerald'],"Route 110, 118"
0309,"['Diamond', 'Pearl', 'Platinum']",Valley Windworks
0309,"['HeartGold', 'SoulSilver']",Trade/migrate from another game
0309,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0309,['X'],Trade/migrate from another game
0309,['Y'],Route 10
0309,"['Omega Ruby', 'Alpha Sapphire']","Route 110, 118"
0309,"['Sun', 'Moon', 'Ultra Sun']",Trade/migrate from another game
0309,['Ultra Moon'],Poké Pelago
0309,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0309,"['Sword', 'Shield']","Route 4, Rolling Fields, South Lake Miloch, East Lake Axewell, Dappled Grove, Dusty Bowl, West Lake Axewell, Giant's Seat, Watchtower Ruins"
0309,"['Brilliant Diamond', 'Shining Pearl']",Valley Windworks
0309,['Legends: Arceus'],Not available in this game
0309,"['Scarlet', 'Violet']",Location data not yet available
0310,"['Ruby', 'Sapphire']",Route 118
0310,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0310,['Emerald'],Route 118
0310,"['Diamond', 'Pearl', 'Platinum']",Evolve Electrike
0310,"['HeartGold', 'SoulSilver']",Trade/migrate from another game
0310,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0310,['X'],Trade/migrate from another game
0310,"['Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Electrike
0310,"['Sun', 'Moon', 'Ultra Sun']",Trade/migrate from another game
0310,['Ultra Moon'],Route 12
0310,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0310,"['Sword', 'Shield']","Axew's Eye, Giant's Cap, Giant's Seat"
0310,"['Brilliant Diamond', 'Shining Pearl']",Evolve Electrike
0310,['Legends: Arceus'],Not available in this game
0310,"['Scarlet', 'Violet']",Location data not yet available
0310,"['Ruby', 'Sapphire']",Route 118
0310,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0310,['Emerald'],Route 118
0310,"['Diamond', 'Pearl', 'Platinum']",Evolve Electrike
0310,"['HeartGold', 'SoulSilver']",Trade/migrate from another game
0310,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0310,['X'],Trade/migrate from another game
0310,"['Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Electrike
0310,"['Sun', 'Moon', 'Ultra Sun']",Trade/migrate from another game
0310,['Ultra Moon'],Route 12
0310,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0310,"['Sword', 'Shield']","Axew's Eye, Giant's Cap, Giant's Seat"
0310,"['Brilliant Diamond', 'Shining Pearl']",Evolve Electrike
0310,['Legends: Arceus'],Not available in this game
0310,"['Scarlet', 'Violet']",Location data not yet available
0311,"['Ruby', 'Sapphire']","Route 110, Fortree City"
0311,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0311,['Emerald'],Route 110
0311,"['Diamond', 'Pearl', 'Platinum']",Trophy Garden
0311,"['HeartGold', 'SoulSilver']","Route 1, 2, 3, 5, 7, 8, 11, 14, 15, 16, 17, 18, 29, 33, 36, 37, 38, 39, 46, 48, National Park"
0311,['Black'],Route 6
0311,"['White', 'Black 2', 'White 2']",Trade/migrate from another game
0311,"['X', 'Y']",Route 5
0311,"['Omega Ruby', 'Alpha Sapphire']",Route 110
0311,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0311,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0311,"['Sword', 'Shield']",Not available in this game
0311,"['Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0311,['Legends: Arceus'],Not available in this game
0311,"['Scarlet', 'Violet']",Location data not yet available
0312,"['Ruby', 'Sapphire']",Route 110
0312,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0312,['Emerald'],Route 110
0312,"['Diamond', 'Pearl', 'Platinum']",Trophy Garden
0312,"['HeartGold', 'SoulSilver']","Route 1, 2, 3, 5, 7, 8, 11, 14, 15, 16, 17, 18, 29, 33, 36, 37, 38, 39, 46, 48, National Park"
0312,['Black'],Trade/migrate from another game
0312,['White'],Route 6
0312,"['Black 2', 'White 2']",Trade/migrate from another game
0312,"['X', 'Y']",Route 5
0312,"['Omega Ruby', 'Alpha Sapphire']",Route 110
0312,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0312,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0312,"['Sword', 'Shield']",Not available in this game
0312,"['Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0312,['Legends: Arceus'],Not available in this game
0312,"['Scarlet', 'Violet']",Location data not yet available
0313,"['Ruby', 'Sapphire']",Route 117
0313,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0313,['Emerald'],Route 117
0313,"['Diamond', 'Pearl', 'Platinum']",Route 229
0313,"['HeartGold', 'SoulSilver']",National Park
0313,['Black'],Route 3
0313,"['White', 'Black 2', 'White 2']",Trade/migrate from another game
0313,"['X', 'Y']",Route 7
0313,"['Omega Ruby', 'Alpha Sapphire']",Route 117
0313,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0313,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0313,"['Sword', 'Shield']",Not available in this game
0313,"['Brilliant Diamond', 'Shining Pearl']","Route 229, Grassland Cave, Dazzling Cave, Sunlit Cavern, Stargleam Cavern"
0313,['Legends: Arceus'],Not available in this game
0313,"['Scarlet', 'Violet']",Location data not yet available
0314,"['Ruby', 'Sapphire']",Route 117
0314,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0314,['Emerald'],Route 117
0314,"['Diamond', 'Pearl', 'Platinum']",Route 229
0314,"['HeartGold', 'SoulSilver']",National Park
0314,['Black'],Trade/migrate from another game
0314,['White'],Route 3
0314,"['Black 2', 'White 2']",Trade/migrate from another game
0314,"['X', 'Y']",Route 7
0314,"['Omega Ruby', 'Alpha Sapphire']",Route 117
0314,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0314,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0314,"['Sword', 'Shield']",Not available in this game
0314,"['Brilliant Diamond', 'Shining Pearl']","Route 229, Grassland Cave, Dazzling Cave, Sunlit Cavern, Stargleam Cavern"
0314,['Legends: Arceus'],Not available in this game
0314,"['Scarlet', 'Violet']",Location data not yet available
0315,"['Ruby', 'Sapphire']",Route 117
0315,"['FireRed', 'LeafGreen', 'Emerald']",Trade/migrate from another game
0315,['Diamond'],"Route 212, 221, 224, 225, 229, Great Marsh, Trophy Garden"
0315,['Pearl'],"Route 212, 221, 224, 225, Great Marsh, Trophy Garden"
0315,['Platinum'],"Route 208, 209, 210, 212, 221, 224, 229, 230, Great Marsh, Trophy Garden"
0315,"['HeartGold', 'SoulSilver']",Evolve Budew
0315,['Black'],Trade/migrate from another game
0315,['White'],Evolve Budew
0315,"['Black 2', 'White 2']","Route 12, Lostlorn Forest, Victory Road"
0315,"['X', 'Y']",Route 7
0315,"['Omega Ruby', 'Alpha Sapphire']",Route 117
0315,"['Sun', 'Moon']",Ula'ula Meadow
0315,"['Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0315,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0315,"['Sword', 'Shield']","South Lake Miloch, Axew's Eye, Dusty Bowl, Giant's Mirror"
0315,['Brilliant Diamond'],"Route 212, 221, 224, 225, 229, Trophy Garden, Grassland Cave, Swampy Cave, Sunlit Cavern, Bogsunk Cavern"
0315,['Shining Pearl'],"Route 212, 221, 224, 225, Trophy Garden, Grassland Cave, Swampy Cave, Sunlit Cavern, Bogsunk Cavern"
0315,['Legends: Arceus'],"Cloudpool Ridge, Fabled Spring, Gapejaw Bog"
0315,"['Scarlet', 'Violet']",Location data not yet available
0316,"['Ruby', 'Sapphire']",Route 110
0316,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0316,['Emerald'],Route 110
0316,"['Diamond', 'Pearl', 'Platinum']",Great Marsh
0316,['HeartGold'],Trade/migrate from another game
0316,['SoulSilver'],Route 3
0316,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0316,"['X', 'Y']",Route 5
0316,"['Omega Ruby', 'Alpha Sapphire']",Route 110
0316,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0316,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0316,"['Sword', 'Shield']",Not available in this game
0316,"['Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0316,['Legends: Arceus'],Not available in this game
0316,['Scarlet'],Location data not yet available
0316,['Violet'],"Casseroya Lake, East Province (Area One), South Province (Area Three)"
0317,"['Ruby', 'Sapphire']",Evolve Gulpin
0317,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0317,['Emerald'],Evolve Gulpin
0317,"['Diamond', 'Pearl', 'Platinum']",Evolve Gulpin
0317,['HeartGold'],Trade/migrate from another game
0317,['SoulSilver'],Evolve Gulpin
0317,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0317,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Gulpin
0317,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0317,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0317,"['Sword', 'Shield']",Not available in this game
0317,"['Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0317,['Legends: Arceus'],Not available in this game
0317,['Scarlet'],Location data not yet available
0317,['Violet'],Casseroya Lake
0318,"['Ruby', 'Sapphire']","Route 118, 119"
0318,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0318,['Emerald'],"Route 118, 119"
0318,"['Diamond', 'Pearl', 'Platinum']",Great Marsh
0318,"['HeartGold', 'SoulSilver']",Trade/migrate from another game
0318,"['Black', 'White', 'Black 2', 'White 2']",Village Bridge
0318,"['X', 'Y']",Route 22
0318,"['Omega Ruby', 'Alpha Sapphire']","Route 118, 119"
0318,"['Sun', 'Moon']",Breed Sharpedo
0318,"['Ultra Sun', 'Ultra Moon']","Ancient Poni Path, Poni Breaker Coast"
0318,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0318,"['Sword', 'Shield']",Training Lowlands
0318,"['Brilliant Diamond', 'Shining Pearl']","Great Marsh, Fountainspring Cave, Riverbank Cave, Still-Water Cavern"
0318,['Legends: Arceus'],Not available in this game
0318,"['Scarlet', 'Violet']",Location data not yet available
0319,"['Ruby', 'Sapphire']","Route 103, 118, 122, 124, 125, 126, 127, 129, 130, 131, 132, 133, 134, Mossdeep City, Pacifidlog Town"
0319,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0319,['Emerald'],"Route 103, 118, 122, 124, 125, 126, 127, 129, 130, 131, 132, 133, 134, Mossdeep City, Pacifidlog Town"
0319,"['Diamond', 'Pearl']","Route 213, 222"
0319,['Platinum'],Evolve Carvanha
0319,"['HeartGold', 'SoulSilver']",Trade/migrate from another game
0319,"['Black', 'White', 'Black 2', 'White 2']",Village Bridge
0319,"['X', 'Y']",Route 22
0319,"['Omega Ruby', 'Alpha Sapphire']","Route 118, 119"
0319,"['Sun', 'Moon']",Poni Breaker Coast
0319,"['Ultra Sun', 'Ultra Moon']","Ancient Poni Path, Poni Breaker Coast"
0319,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0319,"['Sword', 'Shield']","Honeycalm Sea, Training Lowlands"
0319,"['Brilliant Diamond', 'Shining Pearl']","Route 213, 222"
0319,['Legends: Arceus'],Not available in this game
0319,"['Scarlet', 'Violet']",Location data not yet available
0319,"['Ruby', 'Sapphire']","Route 103, 118, 122, 124, 125, 126, 127, 129, 130, 131, 132, 133, 134, Mossdeep City, Pacifidlog Town"
0319,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0319,['Emerald'],"Route 103, 118, 122, 124, 125, 126, 127, 129, 130, 131, 132, 133, 134, Mossdeep City, Pacifidlog Town"
0319,"['Diamond', 'Pearl']","Route 213, 222"
0319,['Platinum'],Evolve Carvanha
0319,"['HeartGold', 'SoulSilver']",Trade/migrate from another game
0319,"['Black', 'White', 'Black 2', 'White 2']",Village Bridge
0319,"['X', 'Y']",Route 22
0319,"['Omega Ruby', 'Alpha Sapphire']","Route 118, 119"
0319,"['Sun', 'Moon']",Poni Breaker Coast
0319,"['Ultra Sun', 'Ultra Moon']","Ancient Poni Path, Poni Breaker Coast"
0319,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0319,"['Sword', 'Shield']","Honeycalm Sea, Training Lowlands"
0319,"['Brilliant Diamond', 'Shining Pearl']","Route 213, 222"
0319,['Legends: Arceus'],Not available in this game
0319,"['Scarlet', 'Violet']",Location data not yet available
0320,"['Ruby', 'Sapphire']","Route 103, 105, 106, 107, 108, 109, 110, 115, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, Dewford Town, Ever Grande City, Mossdeep City, Pacifidlog Town, Seafloor Cavern, Shoal Cave, Slateport City, Lilycove City"
0320,"['FireRed', 'LeafGreen']",Trade/migrate from another game
0320,['Emerald'],"Route 103, 105, 106, 107, 108, 109, 110, 115, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, Dewford Town, Ever Grande City, Mossdeep City, Pacifidlog Town, Seafloor Cavern, Shoal Cave, Slateport City, Lilycove City"
0320,"['Diamond', 'Pearl']","Route 223, 230"
0320,['Platinum'],Route 230
0320,"['HeartGold', 'SoulSilver']",Trade/migrate from another game
0320,"['Black', 'White']","Undella Bay, Undella Town"
0320,"['Black 2', 'White 2']",Undella Bay
